,BIC,LL,LR_down,LR_up,SSE,asymm_LR,best_model,bounded_weights,comb,comb_index,cost_type,feature_names,feature_weight_1,feature_weight_10,feature_weight_11,feature_weight_12,feature_weight_13,feature_weight_14,feature_weight_15,feature_weight_16,feature_weight_17,feature_weight_2,feature_weight_3,feature_weight_4,feature_weight_5,feature_weight_6,feature_weight_7,feature_weight_8,feature_weight_9,fit_to,gaze,gaze_bias,inv_temp,model_descr,sub_ID,sub_ind
70,0.359,14.376,0.43,0.43,2.391,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.653,,,,,,,,,0.732,1.047,-0.325,0.166,,,,,joint,0,0.0,0.691,Game Types,8043,275
71,37.317,-4.103,1.1840000000000002,1.1840000000000002,4.259,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.849,,,,,,,,,-0.009000000000000001,3.16,-4.602,-3.268,,,,,joint,0,0.0,0.51,Game Types,8044,276
72,-4.342,16.727,0.378,0.378,2.221,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,9.872,,,,,,,,,-5.965,-4.716,-13.255999999999998,-12.844,,,,,joint,0,0.0,0.39,Game Types,8045,277
73,-22.609,25.86,0.197,0.197,1.67,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-3.044,,,,,,,,,4.402,5.311,-1.864,-2.32,,,,,joint,0,0.0,0.226,Game Types,8046,278
74,65.691,-18.29,3.918,3.918,6.635,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,10.550999999999998,,,,,,,,,-0.995,12.416,1.599,6.254,,,,,joint,0,0.0,0.398,Game Types,8047,279
75,-13.486,21.299,2.387,2.387,1.926,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,9.833,,,,,,,,,6.03,0.6809999999999999,-13.468,-11.202,,,,,joint,0,0.0,0.168,Game Types,8048,280
76,7.8039999999999985,10.654000000000002,0.515,0.515,2.6860000000000004,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.104,,,,,,,,,1.529,2.519,1.06,-0.34700000000000003,,,,,joint,0,0.0,2.565,Game Types,8049,281
77,47.151,-9.02,1.385,1.385,4.967,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.272,,,,,,,,,-0.134,-1.321,-4.1930000000000005,-4.099,,,,,joint,0,0.0,0.416,Game Types,8050,282
78,-24.503,26.808000000000003,3.615,3.615,1.621,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.22,,,,,,,,,3.735,11.44,-5.636,-4.434,,,,,joint,0,0.0,0.17600000000000002,Game Types,8051,283
79,27.114,0.999,6.2120000000000015,6.2120000000000015,3.632,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,11.7,,,,,,,,,-14.315,-4.729,-11.279000000000002,-6.282,,,,,joint,0,0.0,0.333,Game Types,8052,284
80,30.486,-0.687,1.719,1.719,3.828,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.005,,,,,,,,,2.351,5.09,-0.012,1.847,,,,,joint,0,0.0,0.573,Game Types,8053,285
81,29.018,0.047,1.012,1.012,3.741,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.96,,,,,,,,,-3.1010000000000004,-3.326,-5.327000000000001,-4.743,,,,,joint,0,0.0,1.24,Game Types,8054,286
82,-40.145,34.628,0.795,0.795,1.27,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.977,,,,,,,,,-0.523,1.014,-8.891,-7.912000000000001,,,,,joint,0,0.0,0.364,Game Types,8055,287
83,42.551,-6.72,4.558,4.558,4.622,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.157,,,,,,,,,9.144,6.566,-4.8610000000000015,-1.596,,,,,joint,0,0.0,0.075,Game Types,8056,288
84,28.374,0.369,2.624,2.624,3.704,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.252,,,,,,,,,0.41,4.073,-3.554,-3.434,,,,,joint,0,0.0,0.406,Game Types,8057,289
85,87.069,-28.978,1.87,1.87,9.267,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.951,,,,,,,,,-0.061,-0.027000000000000003,-10.38,-8.62,,,,,joint,0,0.0,0.173,Game Types,8058,290
86,29.876,-0.382,2.371,2.371,3.792,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.748,,,,,,,,,1.575,1.731,-1.726,-3.839,,,,,joint,0,0.0,0.474,Game Types,8059,291
87,53.617,-12.252,0.409,0.409,5.495,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.614,,,,,,,,,-4.69,-4.288,-4.7,-4.1,,,,,joint,0,0.0,1.123,Game Types,8060,292
88,-23.766,26.439,2.253,2.253,1.64,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.628,,,,,,,,,7.322999999999999,9.703,2.875,-5.148,,,,,joint,0,0.0,0.324,Game Types,8061,293
89,-25.207,27.16,0.773,0.773,1.6030000000000002,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.688,,,,,,,,,3.71,5.041,-0.7070000000000001,0.026,,,,,joint,0,0.0,1.194,Game Types,8062,294
90,8.839,10.137,1.072,1.072,2.73,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.915,,,,,,,,,5.285,-1.251,0.8270000000000001,-3.2230000000000003,,,,,joint,0,0.0,0.5870000000000001,Game Types,8063,295
91,26.235,1.439,2.21,2.21,3.582,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.097,,,,,,,,,2.926,-0.86,0.28800000000000003,-4.459,,,,,joint,0,0.0,0.916,Game Types,8065,296
92,44.94,-7.914,3.564,3.564,4.798,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.474,,,,,,,,,3.537,12.982,-0.894,-1.907,,,,,joint,0,0.0,0.304,Game Types,8066,297
93,-35.317,32.215,0.377,0.377,1.369,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.293,,,,,,,,,1.746,0.986,-1.551,-0.917,,,,,joint,0,0.0,0.257,Game Types,8067,298
94,-41.843,35.477,3.985,3.985,1.237,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.519,,,,,,,,,8.843,-3.753,-2.818,-4.458,,,,,joint,0,0.0,2.8110000000000004,Game Types,8068,299
95,57.185,-14.037,0.157,0.157,5.81,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.151,,,,,,,,,3.2460000000000004,1.931,1.249,1.797,,,,,joint,0,0.0,1.365,Game Types,8069,300
96,-52.197,40.655,0.578,0.578,1.052,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.443,,,,,,,,,-2.655,-1.85,-5.831,-5.456,,,,,joint,0,0.0,0.459,Game Types,8070,301
97,35.705,-3.2960000000000003,0.49,0.49,4.1530000000000005,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.185,,,,,,,,,-0.977,-0.708,-0.643,-1.022,,,,,joint,0,0.0,0.376,Game Types,8071,302
98,10.771,9.17,0.01,0.01,2.813,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.181,,,,,,,,,19.996,-10.923,-1.464,-19.996,,,,,joint,0,0.0,0.17800000000000002,Game Types,8072,303
99,33.759,-2.323,2.446,2.446,4.029,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.75,,,,,,,,,1.105,12.38,-2.313,-2.483,,,,,joint,0,0.0,0.436,Game Types,8073,304
100,29.342,-0.115,2.099,2.099,3.754,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.903,,,,,,,,,2.84,1.339,0.258,0.29100000000000004,,,,,joint,0,0.0,0.794,Game Types,8074,305
101,-25.283,27.198,1.7919999999999998,1.7919999999999998,1.602,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,8.934,,,,,,,,,-4.694,-2.116,-10.071,-7.317,,,,,joint,0,0.0,0.335,Game Types,8075,306
102,32.369,-1.628,2.313,2.313,3.942,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.422,,,,,,,,,3.913,2.625,-6.472,-4.836,,,,,joint,0,0.0,0.329,Game Types,8076,307
103,8.059,10.526,1.615,1.615,2.697,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,6.94,,,,,,,,,-4.31,2.997,-6.511,-6.897,,,,,joint,0,0.0,0.589,Game Types,8077,308
104,56.12300000000001,-13.505999999999998,0.86,0.86,5.714,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.625,,,,,,,,,1.535,2.271,-3.24,-1.481,,,,,joint,0,0.0,0.395,Game Types,8078,309
105,-23.644,26.378,0.6940000000000001,0.6940000000000001,1.643,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.5360000000000005,,,,,,,,,1.721,-1.69,-5.575,-6.1389999999999985,,,,,joint,0,0.0,0.439,Game Types,8079,310
106,15.405,6.854,3.352,3.352,3.025,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.66,,,,,,,,,2.272,4.309,-6.6960000000000015,0.022,,,,,joint,0,0.0,2.285,Game Types,8080,311
107,-8.208,18.66,1.4,1.4,2.091,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.525,,,,,,,,,4.765,6.432,0.486,3.718,,,,,joint,0,0.0,0.37,Game Types,8081,312
108,-1.74,15.425999999999998,1.558,1.558,2.314,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.637,,,,,,,,,7.013,3.662,-5.556,-2.882,,,,,joint,0,0.0,0.6679999999999999,Game Types,8083,313
109,-3.077,16.095,7.772,7.772,2.266,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,20.0,,,,,,,,,20.0,20.0,-19.46,-12.892,,,,,joint,0,0.0,5.0,Game Types,8084,314
110,-27.56,28.336,1.224,1.224,1.546,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.68,,,,,,,,,-1.596,2.5580000000000003,-4.695,-3.754,,,,,joint,0,0.0,0.502,Game Types,8085,315
111,10.807,9.153,0.57,0.57,2.815,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,7.09,,,,,,,,,-5.073,-5.039,-6.86,-6.6770000000000005,,,,,joint,0,0.0,1.48,Game Types,8086,316
112,32.204,-1.546,4.006,4.006,3.932,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.005,,,,,,,,,5.968,5.957000000000002,-0.6659999999999999,-0.971,,,,,joint,0,0.0,0.506,Game Types,8087,317
113,67.705,-19.296,1.436,1.436,6.848,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.545,,,,,,,,,0.7070000000000001,2.193,-2.359,-3.429,,,,,joint,0,0.0,0.421,Game Types,8088,318
114,40.976000000000006,-5.932,1.001,1.001,4.51,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.8,,,,,,,,,1.961,7.903,-2.372,-0.273,,,,,joint,0,0.0,0.873,Game Types,8089,319
115,14.026,7.542999999999998,1.79,1.79,2.96,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.153,,,,,,,,,10.136,11.963,-7.467,-7.826,,,,,joint,0,0.0,3.713,Game Types,8091,321
116,14.106,7.502999999999999,2.018,2.018,2.964,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.417,,,,,,,,,0.7190000000000001,1.952,-3.225,-3.677,,,,,joint,0,0.0,0.804,Game Types,8092,322
117,27.313,0.9,3.229,3.229,3.643,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,7.681,,,,,,,,,-3.286,-5.5779999999999985,-5.956,-9.261,,,,,joint,0,0.0,0.546,Game Types,8093,323
118,-7.2970000000000015,18.205,2.14,2.14,2.121,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.776,,,,,,,,,5.33,0.231,-8.474,-5.792999999999998,,,,,joint,0,0.0,0.6409999999999999,Game Types,8094,324
119,68.421,-19.655,0.01,0.01,6.925,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-4.47,,,,,,,,,19.91,-19.824,10.155,-19.82,,,,,joint,0,0.0,0.033,Game Types,8095,325
120,33.816,-2.352,1.152,1.152,4.033,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-3.768,,,,,,,,,4.739,3.497,-3.077,-2.942,,,,,joint,0,0.0,0.295,Game Types,8096,326
121,21.008000000000006,4.052,2.228,2.228,3.301,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-4.8039999999999985,,,,,,,,,9.493,13.69,2.081,4.122,,,,,joint,0,0.0,0.338,Game Types,8098,327
122,33.095,-1.991,1.703,1.703,3.987,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.228,,,,,,,,,-4.319,-4.151,-4.953,-3.91,,,,,joint,0,0.0,0.972,Game Types,8099,328
123,55.843,-13.365,0.308,0.308,5.689,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.96,,,,,,,,,-0.612,4.226,3.931,3.284,,,,,joint,0,0.0,0.229,Game Types,8100,329
124,6.597,11.258,0.27,0.27,2.636,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.276,,,,,,,,,0.775,1.725,-4.009,-2.702,,,,,joint,0,0.0,0.457,Game Types,8101,330
125,34.81,-2.849,6.205,6.205,4.096,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.882999999999999,,,,,,,,,3.535,9.187,-6.301,-2.54,,,,,joint,0,0.0,0.158,Game Types,8102,331
126,12.142,8.485,1.007,1.007,2.874,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,14.355,,,,,,,,,-1.232,-1.359,-14.274,-14.409,,,,,joint,0,0.0,1.064,Game Types,8103,332
127,17.805,5.654,0.366,0.366,3.14,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.361,,,,,,,,,1.564,3.677,1.414,0.912,,,,,joint,0,0.0,0.484,Game Types,8104,333
128,48.74100000000001,-9.814,3.1860000000000004,3.1860000000000004,5.092,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.463,,,,,,,,,2.232,3.836,1.473,2.8160000000000003,,,,,joint,0,0.0,0.439,Game Types,8105,334
129,-2.822,15.967,1.3259999999999998,1.3259999999999998,2.275,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.648,,,,,,,,,1.789,3.257,-2.934,-0.674,,,,,joint,0,0.0,0.711,Game Types,8106,335
130,1.408,13.852,1.841,1.841,2.43,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,7.565,,,,,,,,,-4.728,-0.274,-9.121,-6.6389999999999985,,,,,joint,0,0.0,0.425,Game Types,8107,336
131,77.794,-24.341,1.556,1.556,8.015,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.307,,,,,,,,,-0.862,1.558,-1.956,0.371,,,,,joint,0,0.0,0.489,Game Types,8108,337
132,54.42,-12.654000000000002,0.935,0.935,5.564,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,8.718,,,,,,,,,-6.478,-6.815,-6.4289999999999985,-5.16,,,,,joint,0,0.0,0.387,Game Types,8109,338
134,69.295,-20.091,0.029,0.029,7.02,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-4.949,,,,,,,,,3.193,-2.31,-1.5,3.4330000000000003,,,,,joint,0,0.0,0.109,Game Types,8111,340
135,-3.445,16.278,1.5019999999999998,1.5019999999999998,2.253,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.561,,,,,,,,,7.525,2.525,-1.459,0.976,,,,,joint,0,0.0,0.544,Game Types,8112,341
136,-15.399,22.256,1.433,1.433,1.869,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.77,,,,,,,,,1.16,2.264,-2.901,-1.5530000000000002,,,,,joint,0,0.0,0.5529999999999999,Game Types,8113,342
137,36.918,-3.903,0.464,0.464,4.2330000000000005,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.178,,,,,,,,,-0.132,1.581,-1.007,-0.948,,,,,joint,0,0.0,1.744,Game Types,8114,343
138,-0.804,14.958,0.18600000000000005,0.18600000000000005,2.3480000000000003,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.451,,,,,,,,,1.829,2.639,-1.975,-1.952,,,,,joint,0,0.0,0.5770000000000001,Game Types,9001,344
139,-52.896,41.004,6.739,6.739,1.04,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,14.147,,,,,,,,,13.429,-0.5429999999999999,-10.984000000000002,-10.087,,,,,joint,0,0.0,0.189,Game Types,9002,345
140,35.037,-2.962,0.214,0.214,4.11,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.5319999999999998,,,,,,,,,0.218,-1.368,-0.615,-2.219,,,,,joint,0,0.0,1.153,Game Types,9003,346
141,-90.65,59.881,0.151,0.151,0.5770000000000001,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.194,,,,,,,,,0.604,0.411,-0.6679999999999999,-0.83,,,,,joint,0,0.0,0.648,Game Types,9004,347
142,8.894,10.109,1.535,1.535,2.732,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.804,,,,,,,,,1.683,3.367,-1.922,-0.604,,,,,joint,0,0.0,0.6559999999999999,Game Types,9005,348
143,15.602,6.755,1.078,1.078,3.034,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.644,,,,,,,,,4.303,2.441,-5.023,-3.032,,,,,joint,0,0.0,0.6970000000000001,Game Types,9006,349
144,33.283,-2.085,0.604,0.604,3.999,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.27,,,,,,,,,0.7909999999999999,3.695,-2.865,-1.181,,,,,joint,0,0.0,0.413,Game Types,9007,350
145,22.924,3.094,0.633,0.633,3.401,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,6.48,,,,,,,,,0.174,-6.587999999999999,-6.2120000000000015,-9.966,,,,,joint,0,0.0,0.28600000000000003,Game Types,9008,351
146,2.483,13.315,0.973,0.973,2.472,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.172999999999999,,,,,,,,,14.568,-2.207,-4.822,-4.955,,,,,joint,0,0.0,1.513,Game Types,9009,352
147,8.291,10.41,2.384,2.384,2.7060000000000004,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,12.32,,,,,,,,,2.421,-4.364,-10.502,-13.814,,,,,joint,0,0.0,0.292,Game Types,9010,353
0,83.411,-2.196,4.282,4.282,4.013,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-6.0939999999999985,13.51,13.640999999999998,6.0870000000000015,-6.522,11.19,14.915,7.237,3.401,9.776,6.114,-4.5680000000000005,-17.180999999999994,1.567,2.145,-3.154,-9.483,joint,0,0.0,4.253,Games,6002,202
1,-13.081,46.05,8.741,8.741,0.889,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,5.437,4.557,4.495,-4.494,-2.386,8.661,10.278,1.504,-5.728,4.046,2.77,-2.858,-2.377,4.409,4.934,-6.15,-1.739,joint,0,0.0,1.473,Games,6003,203
2,79.083,-0.032,4.668,4.668,3.745,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-1.466,4.1389999999999985,8.531,-0.39,-4.523,5.109,2.24,-4.904,-5.323,-2.633,4.548,-5.724,-3.896,1.499,1.1840000000000002,-1.663,-1.493,joint,0,0.0,2.343,Games,6004,204
3,84.51100000000002,-2.7460000000000004,1.1,1.1,4.083,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-0.593,1.679,1.176,-0.3720000000000001,-0.6759999999999999,4.047,1.304,0.344,-0.222,0.339,-1.279,-3.034,-2.219,0.638,0.111,-1.643,-1.578,joint,0,0.0,0.903,Games,6005,205
4,25.849,26.585,1.54,1.54,1.633,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,4.186,3.506,-2.297,-0.6459999999999999,-2.9760000000000004,4.398,3.337,2.049,2.224,-5.252000000000002,-5.88,-5.8210000000000015,-8.097000000000001,-2.632,-0.442,-1.838,-2.965,joint,0,0.0,0.262,Games,6006,206
5,91.415,-6.198,3.693,3.693,4.548,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.182,1.992,3.557,-1.374,-0.8859999999999999,6.872000000000001,5.745,-1.254,-17.987000000000005,3.848,0.244,-4.688,-15.291,0.846,1.535,-12.665,-18.335,joint,0,0.0,3.122,Games,7001,207
6,-8.966000000000003,43.992,7.232,7.232,0.948,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,16.102,2.653,9.001,-13.14,-16.799,7.252999999999999,17.017,-9.161,-10.101,12.081,-8.877,-7.671,-16.067,14.654000000000002,17.542,-9.599,-0.45,joint,0,0.0,3.63,Games,7002,208
7,41.398,18.811,7.722,7.722,2.082,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.883,5.629,1.195,-5.509,-4.904,5.38,0.606,-4.392,-1.849,-0.988,2.963,-3.309,-4.198,-2.499,-2.8080000000000003,-6.765,-5.551,joint,0,0.0,3.918,Games,7003,209
8,31.442,23.788,2.909,2.909,1.7819999999999998,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.077,-0.127,2.8280000000000003,-4.6389999999999985,-0.138,0.5760000000000001,1.533,-1.6669999999999998,-3.763,1.1909999999999998,-0.024,-3.2030000000000003,-3.286,5.558,0.659,-0.826,-2.398,joint,0,0.0,0.52,Games,7005,210
9,51.426,13.796,8.663,8.663,2.435,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,14.284,-12.986,14.369000000000002,12.447,-8.297,14.581,3.5860000000000003,1.025,4.959,10.611,-13.929,5.593,-2.104,-11.333,9.638,4.276,-6.562,joint,0,0.0,1.484,Games,7006,211
10,20.552,29.233,6.151,6.151,1.503,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,8.8,8.786,3.544,-7.037000000000001,-7.641,1.843,5.734,-3.347,-6.815,4.369,2.121,7.127999999999999,-7.775,3.815,2.077,-7.35,-8.029,joint,0,0.0,0.412,Games,7007,212
11,66.402,6.309,0.583,0.583,3.077,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.08,2.504,1.958,-0.07200000000000001,-0.835,1.121,1.949,-0.62,-0.787,0.7170000000000001,1.916,-1.208,-1.847,0.013,-0.156,-1.783,-1.481,joint,0,0.0,0.8029999999999999,Games,7008,213
12,55.799,11.61,4.132,4.132,2.607,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,6.474,14.944,0.672,-6.577000000000001,-4.742,-3.304,3.194,-2.717,4.074,-1.5519999999999998,13.392,-6.549,0.624,1.77,1.943,-9.248,-4.646,joint,0,0.0,0.17,Games,7009,214
13,60.51,9.255,0.643,0.643,2.806,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.634,-0.873,0.8029999999999999,-3.34,-3.367,2.548,4.189,0.5770000000000001,-2.877,-0.5870000000000001,-4.6930000000000005,-3.754,-5.22,1.989,-0.957,-3.195,-3.431,joint,0,0.0,0.858,Games,7010,215
14,45.971,16.524,0.575,0.575,2.236,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.156,-0.027000000000000003,0.489,-2.023,-2.063,1.446,3.128,-1.155,-1.043,2.912,-0.765,-0.203,-3.891,0.029,1.983,-0.755,0.35200000000000004,joint,0,0.0,0.438,Games,7012,217
15,-70.529,74.774,3.025,3.025,0.362,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.551,9.95,2.356,-3.784,-3.506,-0.797,-0.7809999999999999,-3.451,-4.302,-0.792,8.354,-3.783,-3.673,-0.081,5.113,-3.822,-3.754,joint,0,0.0,1.445,Games,7013,218
