,sub_ind,sub_ID,fit_to,comb_index,comb,feature_names,asymm_LR,bounded_weights,gaze,LR_up,LR_down,inv_temp,gaze_bias,feature_weight_1,feature_weight_2,feature_weight_3,feature_weight_4,feature_weight_5,feature_weight_6,feature_weight_7,feature_weight_8,feature_weight_9,feature_weight_10,feature_weight_11,feature_weight_12,feature_weight_13,feature_weight_14,feature_weight_15,feature_weight_16,cost_type,SSE,LL,BIC
131,332,8103,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,4.625,4.625,1.199,0.0,12.282,2.258,-0.16699999999999998,-0.125,8.831,1.156,-0.657,-1.8319999999999999,2.258,9.15,-0.972,-0.657,2.455,2.258,0.16699999999999998,-0.9159999999999999,SSE,5.688,-13.36,101.58
132,333,8104,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,6.997999999999999,6.997999999999999,0.493,0.0,3.728,2.511,1.484,-0.718,3.5210000000000004,3.3289999999999997,1.484,1.146,1.601,1.601,3.148,0.40700000000000003,1.8419999999999999,1.8419999999999999,0.40700000000000003,1.72,SSE,3.46,2.548,69.765
133,334,8105,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,5.001,5.001,0.163,0.0,6.718999999999999,2.8,-0.612,0.0,1.227,1.537,-3.786,-1.227,2.8,-0.0,-6.718999999999999,4.822,0.0,6.718999999999999,-2.8,-4.822,SSE,10.954,-34.33,143.519
134,335,8106,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,5.275,5.275,0.484,0.0,3.0269999999999997,1.392,-0.31,-1.626,2.707,4.843,1.392,-1.749,1.5119999999999998,4.262,-1.9969999999999999,-2.134,1.876,2.408,-1.2790000000000001,-3.201,SSE,5.377999999999999,-11.567,97.993
135,336,8107,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.66,0.66,0.122,0.0,18.009,7.946000000000001,4.187,-5.9910000000000005,15.05,8.467,-0.41,-1.645,9.561,2.478,-8.467,-4.187,7.439,10.137,0.41,-3.753,SSE,4.49,-5.791,86.44200000000001
136,337,8108,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,4.941,4.941,0.892,0.0,0.055999999999999994,0.055999999999999994,0.0,-0.11199999999999999,-1.018,4.107,-1.087,-0.055999999999999994,-0.055999999999999994,0.95,-1.087,-1.0170000000000001,-1.0170000000000001,-0.95,-4.1080000000000005,0.055999999999999994,SSE,10.132,-31.836,138.531
137,338,8109,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,4.205,4.205,0.134,0.0,6.332000000000001,0.374,13.722000000000001,7.245,8.21,-3.03,-0.0,1.5,6.782,5.892,6.782,6.332000000000001,0.0,5.04,1.123,-0.748,SSE,7.077999999999999,-20.355999999999998,115.572
138,339,8110,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,3.865,3.865,0.265,0.0,5.232,5.232,5.231,4.944,5.535,5.534,4.944,5.232,5.535,5.534,5.232,5.232,4.944,5.535,4.668,5.535,SSE,0.039,145.776,-216.692
139,340,8111,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,4.362,4.362,0.136,0.0,-5.8,-6.233,-6.233,-0.368,-12.761,-0.368,0.0,1.476,3.758,-0.0,0.0,-5.801,0.736,-12.062999999999999,-15.195,-2.983,SSE,5.836,-14.183,103.225
140,341,8112,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,7.169,7.169,1.1520000000000001,0.0,0.087,0.218,-0.444,-0.0,0.043,0.7879999999999999,-0.49,-0.7879999999999999,1.7930000000000001,1.4240000000000002,-0.685,-0.586,1.9080000000000001,1.69,-0.586,-1.506,SSE,4.916,-8.693,92.24600000000001
141,342,8113,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,5.072,5.072,0.335,0.0,2.71,2.71,0.149,-2.1830000000000003,3.693,3.693,1.056,-2.53,3.483,2.895,-1.686,-1.2109999999999999,3.085,2.71,-1.2109999999999999,-2.0140000000000002,SSE,5.452000000000001,-12.002,98.865
142,343,8114,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,4.947,4.947,0.2,0.0,13.57,11.01,-0.502,-4.246,13.57,10.35,1.7719999999999998,-0.251,3.38,5.845,0.251,0.0,11.01,6.564,-1.006,-4.8580000000000005,SSE,7.042000000000001,-20.192,115.243
143,344,9001,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,6.6339999999999995,6.6339999999999995,0.36200000000000004,0.0,4.534,4.797,-1.712,-4.534,5.077,4.055,0.27699999999999997,-4.288,4.534,4.288,-4.055,-1.712,4.055,2.021,0.0,-4.534,SSE,1.815,23.194000000000003,28.473000000000003
144,345,9002,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,2.6069999999999998,2.6069999999999998,0.34299999999999997,0.0,2.2969999999999997,0.731,-2.2969999999999997,-0.7340000000000001,1.4880000000000002,4.038,-1.334,0.146,6.018,6.017,-0.8809999999999999,-2.129,6.4,7.319,0.146,-1.965,SSE,5.784,-13.892999999999999,102.647
145,346,9003,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,3.234,3.234,0.36700000000000005,0.0,-0.9640000000000001,-1.538,-1.247,-1.391,5.0,-0.136,-1.685,-4.723,4.466,8.836,-0.273,0.823,2.472,6.8420000000000005,5.984,5.2989999999999995,SSE,3.8280000000000003,-0.6829999999999999,76.225
146,347,9004,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,6.745,6.745,0.156,0.0,0.961,1.288,-0.6409999999999999,-3.614,2.269,5.43,-1.933,-4.683,5.053,1.284,-3.616,-0.0,3.972,3.971,-1.287,-1.935,SSE,0.639,56.581,-38.301
147,348,9005,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,8.286,8.286,0.254,0.0,4.06,9.215,3.33,-2.873,9.215,4.3180000000000005,0.591,-0.988,3.0989999999999998,4.06,-3.5669999999999997,0.39299999999999996,10.642999999999999,4.3180000000000005,-2.6510000000000002,-3.5669999999999997,SSE,5.891,-14.479000000000001,103.819
148,349,9006,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,4.876,4.876,0.261,0.0,3.951,11.26,-3.24,-3.471,6.271,5.303,2.3680000000000003,-0.38299999999999995,9.607999999999999,7.442,-1.551,-0.191,12.41,8.967,-10.357999999999999,-3.471,SSE,5.212000000000001,-10.565999999999999,95.991
149,350,9007,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,5.561,5.561,0.19399999999999998,0.0,12.064,6.74,1.2930000000000001,-4.0569999999999995,10.013,8.437000000000001,5.653,-0.257,5.653,7.545,10.013,-9.448,3.761,5.653,-8.437000000000001,-1.2930000000000001,SSE,2.9010000000000002,8.184,58.492
150,351,9008,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,1.994,1.994,0.33,0.0,-2.042,-1.548,-1.545,-4.694,4.965,-0.0,-4.196000000000001,-2.042,5.252000000000001,3.531,-2.2119999999999997,-0.608,5.252000000000001,7.1,4.965,0.151,SSE,2.668,10.864,53.131
151,352,9009,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,4.687,4.687,0.53,0.0,1.599,2.926,-0.0,-1.379,2.074,2.074,-1.599,-2.616,13.360999999999999,2.926,0.284,-1.829,11.409,6.89,-1.599,0.094,SSE,8.396,-25.820999999999998,126.50200000000001
152,353,9010,joint,65535,1111111111111111,S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,7.295,7.295,0.9179999999999999,0.0,2.553,0.27399999999999997,-0.7959999999999999,-0.7959999999999999,2.249,0.9229999999999999,-0.8590000000000001,-0.7959999999999999,11.526,2.5540000000000003,0.735,-0.9229999999999999,13.823,14.32,0.8590000000000001,0.556,SSE,4.148,-3.2569999999999997,81.373
