0.54402,1.0156e-10,0.23389,1.3297e-05,0.52321,0.00034373,0.32842,0.42588,0.69039,0.63896,0.66781,0.63444,0.6174,0.63444,0.6813,0.69213,0.54402,1.0156e-10,1.0156e-10,0.21001,1.2574e-10,1.2677e-10,0.17843,0.15423,1.7196e-10,1.7196e-10,0.13713,0.12379,2.1596e-10,0.11305,0.10419,2.5859e-10,4.8606e-12,3.3426e-08,0.65992,0.21492,0.36367,4.7277e-06,0.26304,0.23567,0.46029,0.63474,0.63474,0.69281,0.69315,0.68454,0.69217,0.6861,0.6908,4.0542e-11,0.18494,1.7175e-07,0.17914,0.00067141,0.24915,0.69315,0.69009,0.69032,0.68697,0.69032,0.68697,0.67701,0.68697,0.67092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.21849,0.66211,0.53243,0.45744,0.37328,0.68389,0.28558,0.61306,0.65971,0.52589,0.63536,0.68955,0.54174,0.6924,0.64959,0.64182,0.21849,0.19987,0.66211,0.53243,0.16248,0.43524,0.36845,0.14363,0.32043,0.1331,0.12661,0.28427,0.25604,0.23334,0.11512,0.11036,0.21849,0.66211,0.63367,0.47042,0.69,0.50754,0.63905,0.41831,0.54261,0.35649,0.46489,0.31156,0.27744,0.2506,0.41573,0.36355,0.21849,0.19987,0.66211,0.63367,0.42207,0.65043,0.66107,0.64132,0.64649,0.64362,0.38036,0.66513,0.64523,0.46861,0.64434,0.34056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.65971,2.2805e-05,3.1555e-05,0.68181,0.5731,5.8479e-05,0.64813,9.3404e-05,7.2195e-05,0.6733,0.00014171,0.66321,0.68163,0.00031381,0.00031381,0.66993,0.65971,2.6474e-05,0.62778,2.3177e-05,0.56667,2.8075e-05,2.4714e-05,0.57854,0.53301,2.6447e-05,2.9583e-05,0.53107,0.50279,3.1139e-05,3.1139e-05,0.48897,0.5406,2.6297e-05,0.6614,2.5975e-05,0.62868,5.308e-05,5.2449e-05,0.65874,0.64332,0.6269,0.00012777,0.00021757,0.65746,0.64193,0.00028387,0.00028387,2.6641e-05,3.335e-05,0.66191,0.68171,5.44e-05,0.66349,0.00016668,0.68832,0.69091,0.69047,0.00038384,0.00072789,0.69303,0.0012387,0.67866,0.0023575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.40857,0.68513,0.53308,0.4555,0.34017,0.40421,0.45557,0.53793,0.41923,0.23177,0.25373,0.28948,0.17825,0.34751,0.22441,0.24513,0.69023,0.43138,0.54916,0.36323,0.50505,0.55566,0.3798,0.66657,0.5273,0.33536,0.20174,0.28938,0.40655,0.13465,0.2284,0.074111,0.65374,0.5676,0.45849,0.69273,0.68407,0.26965,0.59,0.37703,0.62019,0.29087,0.20335,0.40193,0.40374,0.2625,0.13872,0.53422,0.5528,0.37582,0.54357,0.67079,0.58963,0.54629,0.67663,0.69311,0.51811,0.23557,0.68779,0.48613,0.39195,0.26039,0.18952,0.60892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.69315,0.61684,0.61684,0.44674,0.38793,0.30146,0.69315,0.61684,0.40556,0.69315,0.61684,0.55648,0.53496,0.53496,0.44674,NaN,NaN,1.3777e-07,6.2266e-08,6.2266e-08,6.2266e-08,6.2266e-08,6.2266e-08,6.2266e-08,6.2266e-08,6.2266e-08,6.2266e-08,6.2266e-08,6.2266e-08,6.2266e-08,6.2266e-08,1.3777e-07,1.3777e-07,NaN,0.69315,0.69315,0.69315,0.61684,0.69315,0.61684,0.51659,0.43978,0.69315,0.69315,0.69315,0.69315,0.61684,1.3777e-07,NaN,1.3777e-07,6.2266e-08,0.69315,0.61684,0.40556,0.69315,0.61684,0.55648,0.69315,0.69315,0.44674,0.38793,0.69315,0.69315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.60363,0.28232,0.69315,0.22858,0.20471,0.20471,0.16831,0.15581,0.13522,0.11993,0.15581,0.12097,0.11479,0.10926,0.10926,0.099524,0.60363,0.28232,0.69315,0.51591,0.34965,0.29217,0.29217,0.24608,0.69315,0.51591,0.69315,0.51591,0.51591,0.28112,0.28299,0.69315,0.69315,0.41703,0.41703,0.24608,0.69315,0.51591,0.28112,0.69315,0.51591,0.39249,0.30868,0.69315,0.69315,0.24608,0.27642,0.20892,0.60363,0.69315,0.51591,0.39249,0.69315,0.51591,0.69315,0.69315,0.51591,0.69315,0.51591,0.69315,0.51591,0.39249,0.69315,0.51591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.021041,0.45423,0.53536,0.029394,0.029284,0.48685,0.027673,0.30307,0.015072,0.43948,0.027001,0.40527,0.32004,0.36293,0.020458,0.024971,0.031417,0.068776,0.62027,0.55187,0.68363,0.034738,0.092649,0.64991,0.50758,0.018715,0.69033,0.18156,0.19519,0.33705,0.14065,0.58825,0.031417,0.45423,0.02076,0.65238,0.047251,0.046945,0.37084,0.68109,0.63262,0.57571,0.079162,0.056215,0.68062,0.11419,0.073324,0.58189,0.55841,0.40152,0.030202,0.066237,0.65658,0.057819,0.21573,0.52451,0.47743,0.69143,0.40842,0.053787,0.37727,0.6467,0.30884,0.41284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.24758,0.24748,0.24089,0.22969,0.22468,0.22969,0.20742,0.22722,0.20939,0.20221,0.19462,0.19858,0.20075,0.18967,0.18757,0.1779,0.24593,0.27672,0.49389,0.3832,0.69241,0.18158,0.66556,0.34057,0.30312,0.24407,0.56416,0.57671,0.27483,0.45189,0.25473,0.39554,0.24593,0.27672,0.41284,0.63921,0.66243,0.56203,0.69315,0.68385,0.68198,0.69315,0.68447,0.68207,0.68207,0.62749,0.68474,0.68474,0.24905,0.24084,0.27116,0.25705,0.50582,0.53904,0.6864,0.6864,0.63532,0.60563,0.62892,0.56559,0.69314,0.68442,0.68442,0.64782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.2323,0.2322,0.00037336,0.00037672,0.23314,0.0003756,0.00037679,0.23467,0.23457,0.23399,0.00037441,0.00038131,0.23337,0.23542,0.00038011,0.00038481,0.00037434,0.23275,0.00037336,0.23327,0.2347,0.00037336,0.00037336,0.23568,0.00037441,0.00037441,0.23666,0.23715,0.23863,0.00037336,0.23962,0.00037336,0.2323,0.23317,0.00037434,0.0003756,0.00037785,0.23262,0.00038224,0.23108,0.2325,0.23092,0.00038582,0.00038929,0.00038124,0.00039396,0.22979,0.2297,0.00037336,0.2323,0.23373,0.0003756,0.23366,0.0003756,0.0003756,0.23464,0.00037785,0.23405,0.00038018,0.23552,0.23548,0.00038025,0.23535,0.00038011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.27945,0.60937,0.58846,0.26116,0.25362,0.6362,0.23404,0.61559,0.65554,0.21713,0.63607,0.21443,0.20947,0.23019,0.669,0.6512,0.60937,0.2672,0.25928,0.58846,0.56789,0.23187,0.54795,0.21762,0.21249,0.52883,0.20028,0.5106,0.4933,0.18342,0.17986,0.47693,0.27945,0.30408,0.60937,0.65125,0.63142,0.23807,0.61067,0.23379,0.65215,0.21519,0.63239,0.18835,0.66667,0.68628,0.17448,0.17128,0.27945,0.30408,0.60937,0.65125,0.27106,0.67812,0.69108,0.24954,0.27269,0.29701,0.69251,0.68521,0.67182,0.26576,0.65452,0.27456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.69315,0.69315,0.6297,0.66309,0.66309,0.6297,0.69315,0.67648,0.67002,0.66877,0.57794,0.69315,0.67648,0.69315,0.67648,9.1308e-08,9.1308e-08,NaN,NaN,NaN,9.1308e-08,NaN,9.1308e-08,9.1308e-08,9.1308e-08,NaN,NaN,NaN,NaN,9.1308e-08,9.1308e-08,9.1308e-08,5.4601e-07,0.69315,0.67648,0.69315,0.67648,0.69315,0.69315,0.67648,0.64013,0.69315,0.69315,0.67648,0.64013,0.69315,0.69315,NaN,0.69315,0.69315,0.6297,0.66309,0.66309,0.5713,0.65721,0.69315,0.67648,0.58795,0.69315,0.67648,0.67002,0.66877,0.57794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.55268,0.014448,0.25805,0.063395,0.14164,0.031411,0.060559,0.059613,0.055905,0.033051,0.09694,0.060119,0.053678,0.058518,0.039934,0.072882,0.0027657,0.55275,0.24584,0.0081871,0.0071201,0.175,0.0097335,0.16764,0.009871,0.12787,0.11205,0.011912,0.011792,0.1012,0.090695,0.012827,0.54872,0.0046729,0.69315,0.64923,0.62174,0.69315,0.64923,0.64923,0.53838,0.69315,0.64923,0.62174,0.62174,0.53838,0.59484,0.44856,0.54872,0.032126,0.53971,0.41602,0.69315,0.64923,0.69315,0.69315,0.53838,0.47719,0.58425,0.69315,0.69315,0.53838,0.59484,0.69315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.67247,0.67583,0.60813,0.31486,0.26451,0.47897,0.2076,0.39329,0.33488,0.16301,0.29265,0.14303,0.13341,0.12512,0.26064,0.23548,0.67247,0.69315,0.63274,0.63274,0.63758,0.27839,0.23931,0.50055,0.34982,0.2874,0.6831,0.545,0.6719,0.25152,0.6118,0.14875,0.67247,0.46277,0.67583,0.60813,0.64926,0.36701,0.61194,0.62825,0.63988,0.26868,0.51194,0.37547,0.68059,0.22552,0.20033,0.60307,0.67583,0.58661,0.50409,0.61069,0.67445,0.69315,0.6327,0.68357,0.60198,0.51678,0.449,0.56802,0.65229,0.68979,0.69315,0.63274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
