sub_ind,sub_ID,fit_to,comb_index,comb,feature_names,asymm_LR,bounded_weights,gaze,LR_up,LR_down,inv_temp,gaze_bias,feature_weight_1,feature_weight_2,feature_weight_3,feature_weight_4,feature_weight_5,cost_type,SSE,LL,BIC,model_type,features
41,2054,joint,16,10000,Coop,0,0,0,1.629,1.629,0.068,0.0,3.301,,,,,SSE,6.537000000000001,-17.809,48.093999999999994,FeatureRL,CoHgShSgPd
41,2054,joint,17,10001,Coop_Prisoners,0,0,0,3.545,3.545,0.11800000000000001,0.0,5.847,-11.64,,,,SSE,5.252999999999999,-10.812000000000001,38.26,FeatureRL,CoHgShSgPd
41,2054,joint,18,10010,Coop_Snowdrift,0,0,0,0.486,0.486,0.174,0.0,1.19,0.083,,,,SSE,6.5329999999999995,-17.789,52.214,FeatureRL,CoHgShSgPd
41,2054,joint,19,10011,Coop_Snowdrift_Prisoners,0,0,0,0.644,0.644,0.41700000000000004,0.0,1.8459999999999999,-1.087,-3.557,,,SSE,5.166,-10.280999999999999,41.357,FeatureRL,CoHgShSgPd
41,2054,joint,20,10100,Coop_StagHunt,0,0,0,0.01,0.01,0.012,0.0,9.325,19.938,,,,SSE,6.502999999999999,-17.647000000000002,51.928999999999995,FeatureRL,CoHgShSgPd
41,2054,joint,21,10101,Coop_StagHunt_Prisoners,0,0,0,0.01,0.01,0.067,0.0,8.184,-3.1180000000000003,-19.884,,,SSE,5.398,-11.687000000000001,44.168,FeatureRL,CoHgShSgPd
41,2054,joint,22,10110,Coop_StagHunt_Snowdrift,0,0,0,0.01,0.01,0.013000000000000001,0.0,5.638,19.918,7.527,,,SSE,6.497000000000001,-17.614,56.022,FeatureRL,CoHgShSgPd
41,2054,joint,23,10111,Coop_StagHunt_Snowdrift_Prisoners,0,0,0,0.069,0.069,0.349,0.0,2.8110000000000004,-1.78,-2.273,-5.0489999999999995,,SSE,5.1339999999999995,-10.082,45.118,FeatureRL,CoHgShSgPd
41,2054,joint,24,11000,Coop_Harmony,0,0,0,4.133,4.133,0.09699999999999999,0.0,1.348,11.638,,,,SSE,5.6579999999999995,-13.189,43.013000000000005,FeatureRL,CoHgShSgPd
41,2054,joint,25,11001,Coop_Harmony_Prisoners,0,0,0,3.63,3.63,0.136,0.0,3.783,6.3260000000000005,-8.979,,,SSE,4.77,-7.728,36.25,FeatureRL,CoHgShSgPd
41,2054,joint,26,11010,Coop_Harmony_Snowdrift,0,0,0,1.212,1.212,0.218,0.0,-0.292,5.582000000000001,1.74,,,SSE,5.61,-12.915,46.625,FeatureRL,CoHgShSgPd
41,2054,joint,27,11011,Coop_Harmony_Snowdrift_Prisoners,0,0,0,0.963,0.963,0.371,0.0,1.4469999999999998,1.902,-0.478,-3.36,,SSE,4.846,-8.232999999999999,41.42,FeatureRL,CoHgShSgPd
41,2054,joint,28,11100,Coop_Harmony_StagHunt,0,0,0,0.01,0.01,0.063,0.0,-4.553999999999999,19.826,9.927999999999999,,,SSE,5.563,-12.65,46.093999999999994,FeatureRL,CoHgShSgPd
41,2054,joint,29,11101,Coop_Harmony_StagHunt_Prisoners,0,0,0,0.599,0.599,0.366,0.0,0.787,2.3040000000000003,0.6509999999999999,-2.759,,SSE,5.067,-9.662,44.277,FeatureRL,CoHgShSgPd
41,2054,joint,30,11110,Coop_Harmony_StagHunt_Snowdrift,0,0,0,0.35100000000000003,0.35100000000000003,0.217,0.0,-3.4760000000000004,8.176,5.329,4.467,,SSE,5.126,-10.031,45.013999999999996,FeatureRL,CoHgShSgPd
41,2054,joint,31,11111,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0,0,0,0.601,0.601,0.253,0.0,7.862,-3.614,-6.013,-6.847,-10.782,SSE,5.079,-9.735,48.583,FeatureRL,CoHgShSgPd
42,2055,joint,1,00001,Prisoners,0,0,0,1.6469999999999998,1.6469999999999998,0.172,0.0,-5.585,,,,,SSE,7.227,-21.031999999999996,54.541000000000004,FeatureRL,CoHgShSgPd
42,2055,joint,2,00010,Snowdrift,0,0,0,3.477,3.477,0.136,0.0,-4.0169999999999995,,,,,SSE,7.6160000000000005,-22.695,57.867,FeatureRL,CoHgShSgPd
42,2055,joint,3,00011,Snowdrift_Prisoners,0,0,0,0.937,0.937,0.401,0.0,-1.341,-2.447,,,,SSE,6.822,-19.272000000000002,55.18,FeatureRL,CoHgShSgPd
42,2055,joint,4,00100,StagHunt,0,0,0,0.9109999999999999,0.9109999999999999,2.5789999999999997,0.0,0.542,,,,,SSE,6.528,-17.768,48.013000000000005,FeatureRL,CoHgShSgPd
42,2055,joint,5,00101,StagHunt_Prisoners,0,0,0,1.485,1.485,0.569,0.0,1.5519999999999998,-1.857,,,,SSE,6.143,-15.821,48.277,FeatureRL,CoHgShSgPd
42,2055,joint,6,00110,StagHunt_Snowdrift,0,0,0,1.673,1.673,0.608,0.0,1.571,-0.9059999999999999,,,,SSE,6.406000000000001,-17.163,50.961000000000006,FeatureRL,CoHgShSgPd
42,2055,joint,7,00111,StagHunt_Snowdrift_Prisoners,0,0,0,5.6770000000000005,5.6770000000000005,0.124,0.0,6.656000000000001,-4.556,-8.459,,,SSE,5.769,-13.811,48.416000000000004,FeatureRL,CoHgShSgPd
42,2055,joint,8,01000,Harmony,0,0,0,0.01,0.01,0.061,0.0,19.775,,,,,SSE,6.877000000000001,-19.43,51.336000000000006,FeatureRL,CoHgShSgPd
42,2055,joint,9,01001,Harmony_Prisoners,0,0,0,0.29100000000000004,0.29100000000000004,0.5589999999999999,0.0,2.314,-1.6769999999999998,,,,SSE,6.1,-15.597000000000001,47.83,FeatureRL,CoHgShSgPd
42,2055,joint,10,01010,Harmony_Snowdrift,0,0,0,2.897,2.897,0.094,0.0,14.617,-5.587000000000001,,,,SSE,6.53,-17.775,52.185,FeatureRL,CoHgShSgPd
42,2055,joint,11,01011,Harmony_Snowdrift_Prisoners,0,0,0,0.237,0.237,1.166,0.0,1.185,-0.452,-0.823,,,SSE,5.725,-13.562000000000001,47.918,FeatureRL,CoHgShSgPd
42,2055,joint,12,01100,Harmony_StagHunt,0,0,0,1.973,1.973,0.39299999999999996,0.0,5.041,2.173,,,,SSE,5.928999999999999,-14.798,46.231,FeatureRL,CoHgShSgPd
42,2055,joint,13,01101,Harmony_StagHunt_Prisoners,0,0,0,1.224,1.224,0.461,0.0,3.638,1.66,-2.2159999999999997,,,SSE,5.207999999999999,-10.536,41.86600000000001,FeatureRL,CoHgShSgPd
42,2055,joint,14,01110,Harmony_StagHunt_Snowdrift,0,0,0,5.102,5.102,0.128,0.0,14.025,6.27,-4.387,,,SSE,5.541,-12.534,45.863,FeatureRL,CoHgShSgPd
42,2055,joint,15,01111,Harmony_StagHunt_Snowdrift_Prisoners,0,0,0,0.89,0.89,0.606,0.0,2.719,1.248,-0.914,-1.679,,SSE,4.795,-7.892,40.738,FeatureRL,CoHgShSgPd
42,2055,joint,16,10000,Coop,0,0,0,1.91,1.91,0.23199999999999998,0.0,1.374,,,,,SSE,7.936,-24.014,60.505,FeatureRL,CoHgShSgPd
42,2055,joint,17,10001,Coop_Prisoners,0,0,0,0.941,0.941,0.514,0.0,1.3219999999999998,-2.4619999999999997,,,,SSE,6.648,-18.346,53.327,FeatureRL,CoHgShSgPd
42,2055,joint,18,10010,Coop_Snowdrift,0,0,0,4.593999999999999,4.593999999999999,0.151,0.0,4.2410000000000005,-4.868,,,,SSE,7.143,-20.644000000000002,57.924,FeatureRL,CoHgShSgPd
42,2055,joint,19,10011,Coop_Snowdrift_Prisoners,0,0,0,2.866,2.866,0.273,0.0,5.093,-5.142,-6.443,,,SSE,5.073,-9.691,40.177,FeatureRL,CoHgShSgPd
42,2055,joint,20,10100,Coop_StagHunt,0,0,0,4.629,4.629,0.175,0.0,1.72,5.872999999999999,,,,SSE,6.75,-18.837,54.309,FeatureRL,CoHgShSgPd
42,2055,joint,21,10101,Coop_StagHunt_Prisoners,0,0,0,0.95,0.95,0.78,0.0,0.8909999999999999,0.8079999999999999,-1.476,,,SSE,5.819,-14.083,48.961000000000006,FeatureRL,CoHgShSgPd
42,2055,joint,22,10110,Coop_StagHunt_Snowdrift,0,0,0,1.3880000000000001,1.3880000000000001,0.545,0.0,0.85,1.55,-1.0270000000000001,,,SSE,6.281000000000001,-16.529,53.853,FeatureRL,CoHgShSgPd
42,2055,joint,23,10111,Coop_StagHunt_Snowdrift_Prisoners,0,0,0,1.03,1.03,0.711,0.0,2.267,-0.324,-2.403,-2.8689999999999998,,SSE,4.357,-4.822,34.598,FeatureRL,CoHgShSgPd
42,2055,joint,24,11000,Coop_Harmony,0,0,0,0.612,0.612,0.444,0.0,-0.252,3.533,,,,SSE,6.671,-18.46,53.556999999999995,FeatureRL,CoHgShSgPd
42,2055,joint,25,11001,Coop_Harmony_Prisoners,0,0,0,0.753,0.753,0.423,0.0,0.537,3.094,-2.254,,,SSE,6.03,-15.228,51.25,FeatureRL,CoHgShSgPd
42,2055,joint,26,11010,Coop_Harmony_Snowdrift,0,0,0,4.111000000000001,4.111000000000001,0.14,0.0,1.4269999999999998,11.474,-2.576,,,SSE,6.297000000000001,-16.611,54.016000000000005,FeatureRL,CoHgShSgPd
42,2055,joint,27,11011,Coop_Harmony_Snowdrift_Prisoners,0,0,0,0.9470000000000001,0.9470000000000001,0.5670000000000001,0.0,1.699,1.614,-1.956,-2.66,,SSE,5.132999999999999,-10.068999999999999,45.091,FeatureRL,CoHgShSgPd
42,2055,joint,28,11100,Coop_Harmony_StagHunt,0,0,0,1.952,1.952,0.439,0.0,-0.5529999999999999,5.667999999999999,3.614,,,SSE,4.773,-7.745,36.284,FeatureRL,CoHgShSgPd
42,2055,joint,29,11101,Coop_Harmony_StagHunt_Prisoners,0,0,0,2.741,2.741,0.247,0.0,-0.20199999999999999,9.157,5.337000000000001,-1.742,,SSE,4.718,-7.374,39.702,FeatureRL,CoHgShSgPd
42,2055,joint,30,11110,Coop_Harmony_StagHunt_Snowdrift,0,0,0,0.7759999999999999,0.7759999999999999,0.963,0.0,-0.46,2.5780000000000003,1.8019999999999998,0.318,,SSE,4.495,-5.8260000000000005,36.605,FeatureRL,CoHgShSgPd
42,2055,joint,31,11111,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0,0,0,1.141,1.141,0.562,0.0,2.197,1.5230000000000001,0.046,-2.398,-3.0610000000000004,SSE,4.478,-5.7,40.512,FeatureRL,CoHgShSgPd
43,2057,joint,1,00001,Prisoners,0,0,0,4.145,4.145,0.358,0.0,3.1439999999999997,,,,,SSE,7.587000000000001,-22.576,57.628,FeatureRL,CoHgShSgPd
43,2057,joint,2,00010,Snowdrift,0,0,0,0.97,0.97,0.833,0.0,-0.695,,,,,SSE,8.212,-25.115,62.706,FeatureRL,CoHgShSgPd
43,2057,joint,3,00011,Snowdrift_Prisoners,0,0,0,1.6580000000000001,1.6580000000000001,0.665,0.0,-1.0170000000000001,1.453,,,,SSE,7.124,-20.558000000000003,57.751000000000005,FeatureRL,CoHgShSgPd
43,2057,joint,4,00100,StagHunt,0,0,0,2.7039999999999997,2.7039999999999997,0.405,0.0,0.624,,,,,SSE,8.295,-25.43,63.336999999999996,FeatureRL,CoHgShSgPd
43,2057,joint,5,00101,StagHunt_Prisoners,0,0,0,2.8760000000000003,2.8760000000000003,0.467,0.0,0.742,2.291,,,,SSE,7.16,-20.725,58.085,FeatureRL,CoHgShSgPd
43,2057,joint,6,00110,StagHunt_Snowdrift,0,0,0,1.696,1.696,0.5329999999999999,0.0,0.342,-1.147,,,,SSE,7.784,-23.398000000000003,63.431999999999995,FeatureRL,CoHgShSgPd
43,2057,joint,7,00111,StagHunt_Snowdrift_Prisoners,0,0,0,3.234,3.234,0.34,0.0,0.7490000000000001,-1.985,2.8360000000000003,,,SSE,6.686,-18.532,57.858000000000004,FeatureRL,CoHgShSgPd
43,2057,joint,8,01000,Harmony,0,0,0,4.4030000000000005,4.4030000000000005,0.4,0.0,3.986,,,,,SSE,7.398,-21.769000000000002,56.015,FeatureRL,CoHgShSgPd
43,2057,joint,9,01001,Harmony_Prisoners,0,0,0,2.187,2.187,0.7440000000000001,0.0,2.028,1.587,,,,SSE,6.257999999999999,-16.41,49.456,FeatureRL,CoHgShSgPd
43,2057,joint,10,01010,Harmony_Snowdrift,0,0,0,2.7430000000000003,2.7430000000000003,0.449,0.0,2.7889999999999997,-1.594,,,,SSE,6.983,-19.919,56.473,FeatureRL,CoHgShSgPd
43,2057,joint,11,01011,Harmony_Snowdrift_Prisoners,0,0,0,4.541,4.541,0.28800000000000003,0.0,4.52,-2.56,3.661,,,SSE,5.845,-14.23,49.255,FeatureRL,CoHgShSgPd
43,2057,joint,12,01100,Harmony_StagHunt,0,0,0,3.9389999999999996,3.9389999999999996,0.389,0.0,3.7239999999999998,1.073,,,,SSE,6.989,-19.948,56.532,FeatureRL,CoHgShSgPd
43,2057,joint,13,01101,Harmony_StagHunt_Prisoners,0,0,0,2.349,2.349,0.644,0.0,2.229,0.637,1.765,,,SSE,5.843,-14.217,49.227,FeatureRL,CoHgShSgPd
43,2057,joint,14,01110,Harmony_StagHunt_Snowdrift,0,0,0,2.87,2.87,0.419,0.0,2.9419999999999997,0.7,-1.6880000000000002,,,SSE,6.547000000000001,-17.86,56.513999999999996,FeatureRL,CoHgShSgPd
43,2057,joint,15,01111,Harmony_StagHunt_Snowdrift_Prisoners,0,0,0,1.693,1.693,0.754,0.0,1.7,0.426,-0.9670000000000001,1.382,,SSE,5.412000000000001,-11.769,48.49,FeatureRL,CoHgShSgPd
43,2057,joint,16,10000,Coop,0,0,0,0.01,0.01,0.01,0.0,17.72,,,,,SSE,8.606,-26.609,65.695,FeatureRL,CoHgShSgPd
43,2057,joint,17,10001,Coop_Prisoners,0,0,0,5.296,5.296,0.161,0.0,4.854,5.877999999999999,,,,SSE,7.752999999999999,-23.269000000000002,63.173,FeatureRL,CoHgShSgPd
43,2057,joint,18,10010,Coop_Snowdrift,0,0,0,2.8569999999999998,2.8569999999999998,0.14,0.0,4.8839999999999995,-5.191,,,,SSE,8.056000000000001,-24.495,65.626,FeatureRL,CoHgShSgPd
43,2057,joint,19,10011,Coop_Snowdrift_Prisoners,0,0,0,1.17,1.17,0.996,0.0,1.0590000000000002,-0.897,0.917,,,SSE,6.912999999999999,-19.6,59.994,FeatureRL,CoHgShSgPd
43,2057,joint,20,10100,Coop_StagHunt,0,0,0,0.8059999999999999,0.8059999999999999,0.737,0.0,1.11,-0.33899999999999997,,,,SSE,8.205,-25.08,66.796,FeatureRL,CoHgShSgPd
43,2057,joint,21,10101,Coop_StagHunt_Prisoners,0,0,0,1.546,1.546,0.64,0.0,1.507,-0.16399999999999998,1.4280000000000002,,,SSE,7.021,-20.098,60.99,FeatureRL,CoHgShSgPd
43,2057,joint,22,10110,Coop_StagHunt_Snowdrift,0,0,0,1.5859999999999999,1.5859999999999999,0.374,0.0,2.8569999999999998,-1.449,-2.638,,,SSE,7.348,-21.551,63.896,FeatureRL,CoHgShSgPd
43,2057,joint,23,10111,Coop_StagHunt_Snowdrift_Prisoners,0,0,0,1.472,1.472,0.66,0.0,1.838,-0.62,-1.626,0.782,,SSE,6.31,-16.678,58.31,FeatureRL,CoHgShSgPd
43,2057,joint,24,11000,Coop_Harmony,0,0,0,3.7030000000000003,3.7030000000000003,0.19,0.0,3.6069999999999998,3.8369999999999997,,,,SSE,7.872999999999999,-23.761999999999997,64.15899999999999,FeatureRL,CoHgShSgPd
43,2057,joint,25,11001,Coop_Harmony_Prisoners,0,0,0,1.75,1.75,0.5660000000000001,0.0,1.031,2.033,2.247,,,SSE,6.49,-17.577,55.949,FeatureRL,CoHgShSgPd
43,2057,joint,26,11010,Coop_Harmony_Snowdrift,0,0,0,6.968,6.968,0.111,0.0,8.001,4.917,-6.519,,,SSE,7.178,-20.804000000000002,62.402,FeatureRL,CoHgShSgPd
43,2057,joint,27,11011,Coop_Harmony_Snowdrift_Prisoners,0,0,0,3.4610000000000003,3.4610000000000003,0.319,0.0,2.167,3.355,-1.6219999999999999,3.612,,SSE,5.867000000000001,-14.347999999999999,53.65,FeatureRL,CoHgShSgPd
43,2057,joint,28,11100,Coop_Harmony_StagHunt,0,0,0,1.517,1.517,0.696,0.0,1.504,1.057,-0.159,,,SSE,6.976,-19.889,60.573,FeatureRL,CoHgShSgPd
43,2057,joint,29,11101,Coop_Harmony_StagHunt_Prisoners,0,0,0,0.875,0.875,1.2990000000000002,0.0,0.46299999999999997,0.953,0.253,1.0190000000000001,,SSE,5.686,-13.347000000000001,51.646,FeatureRL,CoHgShSgPd
43,2057,joint,30,11110,Coop_Harmony_StagHunt_Snowdrift,0,0,0,5.495,5.495,0.168,0.0,8.175,1.2830000000000001,-3.355,-7.018,,SSE,6.305,-16.655,58.263999999999996,FeatureRL,CoHgShSgPd
43,2057,joint,31,11111,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0,0,0,0.763,0.763,1.327,0.0,-1.406,2.667,2.035,1.508,2.707,SSE,5.395,-11.665999999999999,52.445,FeatureRL,CoHgShSgPd
44,2058,joint,1,00001,Prisoners,0,0,0,2.906,2.906,0.085,0.0,-14.450999999999999,,,,,SSE,5.246,-10.773,34.022,FeatureRL,CoHgShSgPd
44,2058,joint,2,00010,Snowdrift,0,0,0,0.045,0.045,0.44799999999999995,0.0,0.452,,,,,SSE,6.292000000000001,-16.587,45.651,FeatureRL,CoHgShSgPd
44,2058,joint,3,00011,Snowdrift_Prisoners,0,0,0,0.773,0.773,0.156,0.0,1.374,-7.529,,,,SSE,5.223,-10.626,37.888000000000005,FeatureRL,CoHgShSgPd
44,2058,joint,4,00100,StagHunt,0,0,0,0.01,0.01,0.043,0.0,-19.97,,,,,SSE,5.672999999999999,-13.267999999999999,39.013000000000005,FeatureRL,CoHgShSgPd
44,2058,joint,5,00101,StagHunt_Prisoners,0,0,0,0.01,0.01,0.057,0.0,-15.200999999999999,-19.958,,,,SSE,4.622,-7.034,30.704,FeatureRL,CoHgShSgPd
44,2058,joint,6,00110,StagHunt_Snowdrift,0,0,0,0.01,0.01,0.043,0.0,-19.975,4.65,,,,SSE,5.632999999999999,-13.043,42.721000000000004,FeatureRL,CoHgShSgPd
44,2058,joint,7,00111,StagHunt_Snowdrift_Prisoners,0,0,0,0.01,0.01,0.057,0.0,-15.195,3.537,-19.95,,,SSE,4.582,-6.606,34.006,FeatureRL,CoHgShSgPd
44,2058,joint,8,01000,Harmony,0,0,0,1.069,1.069,0.235,0.0,8.198,,,,,SSE,4.279,-4.638999999999999,21.754,FeatureRL,CoHgShSgPd
44,2058,joint,9,01001,Harmony_Prisoners,0,0,0,0.541,0.541,0.46,0.0,4.178999999999999,-2.679,,,,SSE,3.193,5.118,6.399,FeatureRL,CoHgShSgPd
44,2058,joint,10,01010,Harmony_Snowdrift,0,0,0,0.579,0.579,0.165,0.0,11.049000000000001,1.278,,,,SSE,4.252,-4.757,26.15,FeatureRL,CoHgShSgPd
44,2058,joint,11,01011,Harmony_Snowdrift_Prisoners,0,0,0,0.44799999999999995,0.44799999999999995,0.335,0.0,5.52,0.648,-3.53,,,SSE,3.175,5.2829999999999995,10.229,FeatureRL,CoHgShSgPd
44,2058,joint,12,01100,Harmony_StagHunt,0,0,0,0.01,0.01,0.08900000000000001,0.0,19.983,-9.658999999999999,,,,SSE,3.642,0.894,14.847000000000001,FeatureRL,CoHgShSgPd
44,2058,joint,13,01101,Harmony_StagHunt_Prisoners,0,0,0,0.01,0.01,0.08900000000000001,0.0,19.967,-9.65,-12.67,,,SSE,2.591,11.802999999999999,-2.8110000000000004,FeatureRL,CoHgShSgPd
44,2058,joint,14,01110,Harmony_StagHunt_Snowdrift,0,0,0,0.01,0.01,0.08900000000000001,0.0,19.980999999999998,-9.658,2.248,,,SSE,3.602,1.206,18.382,FeatureRL,CoHgShSgPd
44,2058,joint,15,01111,Harmony_StagHunt_Snowdrift_Prisoners,0,0,0,0.01,0.01,0.091,0.0,19.565,-9.455,2.201,-12.414000000000001,,SSE,2.551,12.299000000000001,0.354,FeatureRL,CoHgShSgPd
44,2058,joint,16,10000,Coop,0,0,0,0.01,0.01,0.01,0.0,-5.249,,,,,SSE,6.321000000000001,-16.737000000000002,45.951,FeatureRL,CoHgShSgPd
44,2058,joint,17,10001,Coop_Prisoners,0,0,0,2.204,2.204,0.12300000000000001,0.0,2.455,-12.200999999999999,,,,SSE,5.016,-9.336,35.308,FeatureRL,CoHgShSgPd
44,2058,joint,18,10010,Coop_Snowdrift,0,0,0,0.01,0.01,0.017,0.0,-8.077,19.845,,,,SSE,6.236000000000001,-16.302,49.239,FeatureRL,CoHgShSgPd
44,2058,joint,19,10011,Coop_Snowdrift_Prisoners,0,0,0,0.473,0.473,0.40399999999999997,0.0,0.795,-0.19,-3.707,,,SSE,5.022,-9.372,39.539,FeatureRL,CoHgShSgPd
44,2058,joint,20,10100,Coop_StagHunt,0,0,0,0.01,0.01,0.053,0.0,3.773,-19.989,,,,SSE,5.553,-12.589,41.81399999999999,FeatureRL,CoHgShSgPd
44,2058,joint,21,10101,Coop_StagHunt_Prisoners,0,0,0,0.01,0.01,0.1,0.0,8.635,-17.272000000000002,-19.977,,,SSE,3.302,4.047,12.700999999999999,FeatureRL,CoHgShSgPd
44,2058,joint,22,10110,Coop_StagHunt_Snowdrift,0,0,0,0.01,0.01,0.053,0.0,3.773,-19.988,0.004,,,SSE,5.553,-12.589,45.973,FeatureRL,CoHgShSgPd
44,2058,joint,23,10111,Coop_StagHunt_Snowdrift_Prisoners,0,0,0,0.01,0.01,0.146,0.0,12.225999999999999,-18.134,-10.849,-19.985,,SSE,2.551,12.295,0.363,FeatureRL,CoHgShSgPd
44,2058,joint,24,11000,Coop_Harmony,0,0,0,0.01,0.01,0.11800000000000001,0.0,-4.7410000000000005,19.854,,,,SSE,3.408,3.031,10.573,FeatureRL,CoHgShSgPd
44,2058,joint,25,11001,Coop_Harmony_Prisoners,0,0,0,0.445,0.445,0.516,0.0,-0.523,4.243,-1.788,,,SSE,3.012,6.987,6.821000000000001,FeatureRL,CoHgShSgPd
44,2058,joint,26,11010,Coop_Harmony_Snowdrift,0,0,0,0.249,0.249,0.184,0.0,-5.352,15.104000000000001,6.477,,,SSE,2.572,12.044,-3.2939999999999996,FeatureRL,CoHgShSgPd
44,2058,joint,27,11011,Coop_Harmony_Snowdrift_Prisoners,0,0,0,0.9309999999999999,0.9309999999999999,0.18899999999999997,0.0,-4.293,14.14,5.5489999999999995,-1.943,,SSE,2.5140000000000002,12.774000000000001,-0.594,FeatureRL,CoHgShSgPd
44,2058,joint,28,11100,Coop_Harmony_StagHunt,0,0,0,0.01,0.01,0.11,0.0,-3.798,19.992,-4.029,,,SSE,3.302,4.043,12.709000000000001,FeatureRL,CoHgShSgPd
44,2058,joint,29,11101,Coop_Harmony_StagHunt_Prisoners,0,0,0,0.01,0.01,0.079,0.0,2.526,19.934,-13.379000000000001,-16.779,,SSE,2.551,12.299000000000001,0.35600000000000004,FeatureRL,CoHgShSgPd
44,2058,joint,30,11110,Coop_Harmony_StagHunt_Snowdrift,0,0,0,0.01,0.01,0.146,0.0,-7.7589999999999995,19.99,1.849,9.136000000000001,,SSE,2.552,12.293,0.36700000000000005,FeatureRL,CoHgShSgPd
44,2058,joint,31,11111,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0,0,0,0.01,0.01,0.07400000000000001,0.0,4.423,19.8,-16.125999999999998,-1.6980000000000002,-19.792,SSE,2.551,12.299000000000001,4.513999999999999,FeatureRL,CoHgShSgPd
45,2059,joint,1,00001,Prisoners,0,0,0,1.294,1.294,0.429,0.0,-1.5130000000000001,,,,,SSE,3.7289999999999996,-0.223,12.923,FeatureRL,CoHgShSgPd
45,2059,joint,2,00010,Snowdrift,0,0,0,0.231,0.231,0.17,0.0,-1.483,,,,,SSE,4.149,-3.375,19.226,FeatureRL,CoHgShSgPd
45,2059,joint,3,00011,Snowdrift_Prisoners,0,0,0,1.844,1.844,0.151,0.0,-1.686,-3.8360000000000003,,,,SSE,3.7560000000000002,-0.8320000000000001,18.3,FeatureRL,CoHgShSgPd
45,2059,joint,4,00100,StagHunt,0,0,0,2.2,2.2,0.08800000000000001,0.0,12.78,,,,,SSE,3.265,4.405,3.667,FeatureRL,CoHgShSgPd
45,2059,joint,5,00101,StagHunt_Prisoners,0,0,0,1.028,1.028,0.375,0.0,3.33,-1.6119999999999999,,,,SSE,2.8169999999999997,9.124,-1.6119999999999999,FeatureRL,CoHgShSgPd
45,2059,joint,6,00110,StagHunt_Snowdrift,0,0,0,0.551,0.551,0.184,0.0,5.89,-1.37,,,,SSE,3.2089999999999996,4.958,6.718999999999999,FeatureRL,CoHgShSgPd
45,2059,joint,7,00111,StagHunt_Snowdrift_Prisoners,0,0,0,0.8340000000000001,0.8340000000000001,0.305,0.0,3.8110000000000004,-0.8340000000000001,-1.881,,,SSE,2.8110000000000004,9.172,2.45,FeatureRL,CoHgShSgPd
45,2059,joint,8,01000,Harmony,0,0,0,0.956,0.956,0.213,0.0,4.5280000000000005,,,,,SSE,3.509,2.1,8.277000000000001,FeatureRL,CoHgShSgPd
45,2059,joint,9,01001,Harmony_Prisoners,0,0,0,1.166,1.166,0.33799999999999997,0.0,3.185,-1.794,,,,SSE,3.0589999999999997,6.49,3.656,FeatureRL,CoHgShSgPd
45,2059,joint,10,01010,Harmony_Snowdrift,0,0,0,1.031,1.031,0.102,0.0,9.025,-2.488,,,,SSE,3.4539999999999997,2.6069999999999998,11.421,FeatureRL,CoHgShSgPd
45,2059,joint,11,01011,Harmony_Snowdrift_Prisoners,0,0,0,0.6779999999999999,0.6779999999999999,0.38,0.0,2.613,-0.67,-1.5130000000000001,,,SSE,3.054,6.494,7.806,FeatureRL,CoHgShSgPd
45,2059,joint,12,01100,Harmony_StagHunt,0,0,0,2.155,2.155,0.092,0.0,10.415,12.272,,,,SSE,2.5610000000000004,12.140999999999998,-7.646,FeatureRL,CoHgShSgPd
45,2059,joint,13,01101,Harmony_StagHunt_Prisoners,0,0,0,3.2889999999999997,3.2889999999999997,0.10099999999999999,0.0,10.302999999999999,12.038,-5.877999999999999,,,SSE,2.126,18.139,-15.484000000000002,FeatureRL,CoHgShSgPd
45,2059,joint,14,01110,Harmony_StagHunt_Snowdrift,0,0,0,0.377,0.377,0.348,0.0,2.668,3.16,-0.728,,,SSE,2.51,12.825999999999999,-4.857,FeatureRL,CoHgShSgPd
45,2059,joint,15,01111,Harmony_StagHunt_Snowdrift_Prisoners,0,0,0,0.574,0.574,0.425,0.0,2.319,2.725,-0.599,-1.347,,SSE,2.109,18.396,-11.839,FeatureRL,CoHgShSgPd
45,2059,joint,16,10000,Coop,0,0,0,1.141,1.141,0.251,0.0,1.828,,,,,SSE,3.9019999999999997,-1.3,15.077,FeatureRL,CoHgShSgPd
45,2059,joint,17,10001,Coop_Prisoners,0,0,0,1.016,1.016,0.508,0.0,1.76,-2.1959999999999997,,,,SSE,2.8489999999999998,8.762,-0.888,FeatureRL,CoHgShSgPd
45,2059,joint,18,10010,Coop_Snowdrift,0,0,0,0.927,0.927,0.39799999999999996,0.0,1.794,-1.744,,,,SSE,3.512,2.068,12.499,FeatureRL,CoHgShSgPd
45,2059,joint,19,10011,Coop_Snowdrift_Prisoners,0,0,0,4.751,4.751,0.131,0.0,11.083,-9.487,-12.137,,,SSE,1.851,22.568,-24.340999999999998,FeatureRL,CoHgShSgPd
45,2059,joint,20,10100,Coop_StagHunt,0,0,0,2.307,2.307,0.154,0.0,1.761,8.165,,,,SSE,3.135,5.705,5.226,FeatureRL,CoHgShSgPd
