,sub_ind,sub_ID,fit_to,comb_index,comb,feature_names,asymm_LR,bounded_weights,gaze,LR_up,LR_down,inv_temp,gaze_bias,feature_weight_1,feature_weight_2,feature_weight_3,feature_weight_4,cost_type,SSE,LL,BIC
1129,76,2104,choice_only,5,101,Greed_ExpVal,0,0,0,0.33,0.33,0.519,0.0,0.5670000000000001,4.761,,,NLL,-999.0,-26.835,70.305
1130,76,2104,choice_only,6,110,Greed_Risk,0,0,0,0.461,0.461,0.488,0.0,3.284,3.823,,,NLL,-999.0,-29.065,74.765
1131,76,2104,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.332,0.332,0.524,0.0,1.301,1.876,3.977,,NLL,-999.0,-25.355999999999998,71.507
1132,76,2104,choice_only,8,1000,Coop,0,0,0,0.451,0.451,0.205,0.0,0.08900000000000001,,,,NLL,-999.0,-44.338,101.154
1133,76,2104,choice_only,9,1001,Coop_ExpVal,0,0,0,0.43799999999999994,0.43799999999999994,0.568,0.0,0.011000000000000001,4.485,,,NLL,-999.0,-28.160999999999998,72.958
1134,76,2104,choice_only,10,1010,Coop_Risk,0,0,0,0.3,0.3,0.32299999999999995,0.0,0.034,3.534,,,NLL,-999.0,-37.568000000000005,91.772
1135,76,2104,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.33299999999999996,0.33299999999999996,0.525,0.0,-0.026000000000000002,1.337,4.3389999999999995,,NLL,-999.0,-27.2,75.195
1136,76,2104,choice_only,12,1100,Coop_Greed,0,0,0,0.738,0.738,0.275,0.0,0.28800000000000003,4.195,,,NLL,-999.0,-37.536,91.70700000000001
1137,76,2104,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,0.363,0.363,0.517,0.0,0.081,0.639,4.84,,NLL,-999.0,-26.464000000000002,73.722
1138,76,2104,choice_only,14,1110,Coop_Greed_Risk,0,0,0,0.491,0.491,0.565,0.0,0.187,3.117,3.623,,NLL,-999.0,-28.166999999999998,77.128
1139,76,2104,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,0.363,0.363,0.551,0.0,0.009000000000000001,1.4269999999999998,2.003,3.861,NLL,-999.0,-24.719,74.391
1140,77,2105,choice_only,1,1,ExpVal,0,0,0,1.159,1.159,0.503,0.0,0.63,,,,NLL,-999.0,-42.071000000000005,96.619
1141,77,2105,choice_only,2,10,Risk,0,0,0,0.01,0.01,0.01,0.0,0.005,,,,NLL,-999.0,-44.363,101.20299999999999
1142,77,2105,choice_only,3,11,Risk_ExpVal,0,0,0,0.01,0.01,0.013000000000000001,0.0,-10.025,19.987000000000002,,,NLL,-999.0,-44.111000000000004,104.85700000000001
1143,77,2105,choice_only,4,100,Greed,0,0,0,1.6480000000000001,1.6480000000000001,1.167,0.0,0.868,,,,NLL,-999.0,-26.105,64.687
1144,77,2105,choice_only,5,101,Greed_ExpVal,0,0,0,1.726,1.726,0.552,0.0,0.693,1.57,,,NLL,-999.0,-29.418000000000003,75.471
1145,77,2105,choice_only,6,110,Greed_Risk,0,0,0,0.763,0.763,0.311,0.0,0.89,0.614,,,NLL,-999.0,-40.289,97.214
1146,77,2105,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.8590000000000001,0.8590000000000001,0.258,0.0,0.086,-0.273,2.309,,NLL,-999.0,-39.598,99.99
1147,77,2105,choice_only,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,12.505999999999998,,,,NLL,-999.0,-44.236999999999995,100.95
1148,77,2105,choice_only,9,1001,Coop_ExpVal,0,0,0,1.025,1.025,0.376,0.0,1.558,0.601,,,NLL,-999.0,-42.383,101.40100000000001
1149,77,2105,choice_only,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.01,0.0,12.522,0.005,,,NLL,-999.0,-44.238,105.11200000000001
1150,77,2105,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.01,0.01,0.013000000000000001,0.0,9.994,-10.027999999999999,19.992,,NLL,-999.0,-43.985,108.765
1151,77,2105,choice_only,12,1100,Coop_Greed,0,0,0,2.123,2.123,0.54,0.0,3.016,1.224,,,NLL,-999.0,-26.579,69.793
1152,77,2105,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,1.6680000000000001,1.6680000000000001,0.526,0.0,2.334,0.733,0.927,,NLL,-999.0,-28.278000000000002,77.351
1153,77,2105,choice_only,14,1110,Coop_Greed_Risk,0,0,0,0.953,0.953,0.276,0.0,1.403,1.02,0.693,,NLL,-999.0,-39.88,100.555
1154,77,2105,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,0.831,0.831,0.287,0.0,1.215,0.095,-0.225,2.015,NLL,-999.0,-39.238,103.429
1155,78,2107,choice_only,1,1,ExpVal,0,0,0,0.679,0.679,0.478,0.0,3.827,,,,NLL,-999.0,-34.705999999999996,81.889
1156,78,2107,choice_only,2,10,Risk,0,0,0,0.01,0.01,0.01,0.0,6.247999999999999,,,,NLL,-999.0,-44.331,101.13799999999999
1157,78,2107,choice_only,3,11,Risk_ExpVal,0,0,0,0.17600000000000002,0.17600000000000002,0.523,0.0,-2.3890000000000002,4.678999999999999,,,NLL,-999.0,-32.128,80.892
1158,78,2107,choice_only,4,100,Greed,0,0,0,2.3680000000000003,2.3680000000000003,5.0,0.0,20.0,,,,NLL,-999.0,-0.02,12.517000000000001
1159,78,2107,choice_only,5,101,Greed_ExpVal,0,0,0,2.207,2.207,5.0,0.0,20.0,11.030999999999999,,,NLL,-999.0,-1.9169999999999998,20.469
1160,78,2107,choice_only,6,110,Greed_Risk,0,0,0,1.38,1.38,0.465,0.0,14.415,1.1640000000000001,,,NLL,-999.0,-11.284,39.205
1161,78,2107,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.612,0.612,1.033,0.0,6.462999999999999,0.583,2.792,,NLL,-999.0,-10.892999999999999,42.581
1162,78,2107,choice_only,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,6.247000000000001,,,,NLL,-999.0,-44.33,101.137
1163,78,2107,choice_only,9,1001,Coop_ExpVal,0,0,0,0.76,0.76,0.379,0.0,0.08199999999999999,4.553,,,NLL,-999.0,-35.162,86.96
1164,78,2107,choice_only,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.01,0.0,6.257000000000001,6.255,,,NLL,-999.0,-44.299,105.235
1165,78,2107,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.18100000000000002,0.18100000000000002,0.45,0.0,0.19699999999999998,-2.77,5.356,,NLL,-999.0,-32.213,85.221
1166,78,2107,choice_only,12,1100,Coop_Greed,0,0,0,2.503,2.503,5.0,0.0,2.454,20.0,,,NLL,-999.0,-0.0,16.636
1167,78,2107,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,2.467,2.467,5.0,0.0,1.506,20.0,12.213,,NLL,-999.0,-0.011000000000000001,20.815
1168,78,2107,choice_only,14,1110,Coop_Greed_Risk,0,0,0,0.603,0.603,1.0170000000000001,0.0,0.45399999999999996,6.151,0.473,,NLL,-999.0,-11.345999999999998,43.486000000000004
1169,78,2107,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,0.633,0.633,1.121,0.0,0.674,6.377000000000001,0.49700000000000005,2.965,NLL,-999.0,-10.694,46.34
1170,79,2108,choice_only,1,1,ExpVal,0,0,0,1.4869999999999999,1.4869999999999999,0.588,0.0,2.222,,,,NLL,-999.0,-38.236999999999995,88.95
1171,79,2108,choice_only,2,10,Risk,0,0,0,0.01,0.01,0.01,0.0,12.514000000000001,,,,NLL,-999.0,-44.236999999999995,100.95100000000001
1172,79,2108,choice_only,3,11,Risk_ExpVal,0,0,0,0.534,0.534,0.095,0.0,-1.883,7.3,,,NLL,-999.0,-42.364,101.36399999999999
1173,79,2108,choice_only,4,100,Greed,0,0,0,2.052,2.052,0.782,0.0,4.718,,,,NLL,-999.0,-22.114,56.70399999999999
1174,79,2108,choice_only,5,101,Greed_ExpVal,0,0,0,1.88,1.88,0.489,0.0,4.902,1.8359999999999999,,,NLL,-999.0,-23.593000000000004,63.821999999999996
1175,79,2108,choice_only,6,110,Greed_Risk,0,0,0,0.763,0.763,0.452,0.0,3.448,0.805,,,NLL,-999.0,-32.748000000000005,82.132
1176,79,2108,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.672,0.672,0.397,0.0,3.7119999999999997,1.053,0.165,,NLL,-999.0,-32.464,85.72200000000001
1177,79,2108,choice_only,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,12.493,,,,NLL,-999.0,-44.236000000000004,100.95
1178,79,2108,choice_only,9,1001,Coop_ExpVal,0,0,0,1.27,1.27,0.518,0.0,1.0590000000000002,2.201,,,NLL,-999.0,-38.531,93.698
1179,79,2108,choice_only,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.01,0.0,12.568,12.565,,,NLL,-999.0,-44.111999999999995,104.859
1180,79,2108,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.226,0.226,0.201,0.0,0.782,-0.899,3.4139999999999997,,NLL,-999.0,-42.293,105.381
1181,79,2108,choice_only,12,1100,Coop_Greed,0,0,0,1.594,1.594,0.7170000000000001,0.0,2.005,4.092,,,NLL,-999.0,-22.576999999999998,61.788999999999994
1182,79,2108,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,1.555,1.555,0.5489999999999999,0.0,1.786,4.0489999999999995,1.599,,NLL,-999.0,-22.745,66.28399999999999
1183,79,2108,choice_only,14,1110,Coop_Greed_Risk,0,0,0,0.736,0.736,0.461,0.0,0.8240000000000001,3.1830000000000003,0.778,,NLL,-999.0,-32.6,85.994
1184,79,2108,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,0.685,0.685,0.39,0.0,0.848,3.668,1.08,0.09,NLL,-999.0,-32.269,89.492
1185,80,2109,choice_only,1,1,ExpVal,0,0,0,3.53,3.53,0.057999999999999996,0.0,9.457,,,,NLL,-999.0,-42.458,97.39399999999999
1186,80,2109,choice_only,2,10,Risk,0,0,0,0.01,0.01,0.01,0.0,6.25,,,,NLL,-999.0,-44.331,101.139
1187,80,2109,choice_only,3,11,Risk_ExpVal,0,0,0,0.01,0.01,0.028999999999999998,0.0,-7.954,19.992,,,NLL,-999.0,-43.04600000000001,102.727
1188,80,2109,choice_only,4,100,Greed,0,0,0,0.7659999999999999,0.7659999999999999,0.38,0.0,1.935,,,,NLL,-999.0,-39.643,91.762
1189,80,2109,choice_only,5,101,Greed_ExpVal,0,0,0,0.7090000000000001,0.7090000000000001,0.282,0.0,1.986,0.937,,,NLL,-999.0,-39.705,96.046
1190,80,2109,choice_only,6,110,Greed_Risk,0,0,0,0.563,0.563,0.129,0.0,3.9739999999999998,0.434,,,NLL,-999.0,-42.141999999999996,100.92
1191,80,2109,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.33399999999999996,0.33399999999999996,0.19,0.0,2.101,-0.24100000000000002,1.296,,NLL,-999.0,-41.856,104.507
1192,80,2109,choice_only,8,1000,Coop,0,0,0,1.9669999999999999,1.9669999999999999,0.45799999999999996,0.0,1.3780000000000001,,,,NLL,-999.0,-43.768,100.012
1193,80,2109,choice_only,9,1001,Coop_ExpVal,0,0,0,0.9209999999999999,0.9209999999999999,0.371,0.0,0.49,1.665,,,NLL,-999.0,-41.758,100.152
1194,80,2109,choice_only,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.01,0.0,6.2589999999999995,6.255,,,NLL,-999.0,-44.3,105.235
1195,80,2109,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.01,0.01,0.028999999999999998,0.0,2.24,-7.947,19.971,,NLL,-999.0,-43.013000000000005,106.82
1196,80,2109,choice_only,12,1100,Coop_Greed,0,0,0,0.884,0.884,0.449,0.0,0.5479999999999999,1.8430000000000002,,,NLL,-999.0,-38.472,93.58
1197,80,2109,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,1.989,1.989,0.133,0.0,1.136,4.5969999999999995,2.194,,NLL,-999.0,-38.760999999999996,98.31700000000001
1198,80,2109,choice_only,14,1110,Coop_Greed_Risk,0,0,0,0.387,0.387,0.22899999999999998,0.0,0.40299999999999997,2.305,0.19899999999999998,,NLL,-999.0,-41.916000000000004,104.62700000000001
1199,80,2109,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,0.391,0.391,0.192,0.0,0.43200000000000005,2.126,-0.292,1.351,NLL,-999.0,-41.63399999999999,108.22200000000001
1200,81,2110,choice_only,1,1,ExpVal,0,0,0,0.47200000000000003,0.47200000000000003,0.275,0.0,3.077,,,,NLL,-999.0,-41.208,94.89399999999999
1201,81,2110,choice_only,2,10,Risk,0,0,0,0.141,0.141,0.083,0.0,0.018000000000000002,,,,NLL,-999.0,-44.35,101.176
1202,81,2110,choice_only,3,11,Risk_ExpVal,0,0,0,0.11699999999999999,0.11699999999999999,0.28300000000000003,0.0,-2.123,4.157,,,NLL,-999.0,-39.955999999999996,96.54799999999999
1203,81,2110,choice_only,4,100,Greed,0,0,0,0.748,0.748,0.439,0.0,4.263,,,,NLL,-999.0,-30.725,73.92699999999999
1204,81,2110,choice_only,5,101,Greed_ExpVal,0,0,0,0.532,0.532,0.424,0.0,3.719,0.649,,,NLL,-999.0,-31.883000000000003,80.40100000000001
1205,81,2110,choice_only,6,110,Greed_Risk,0,0,0,0.473,0.473,0.38799999999999996,0.0,3.991,0.109,,,NLL,-999.0,-32.493,81.622
1206,81,2110,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.325,0.325,0.395,0.0,3.594,0.203,0.23600000000000002,,NLL,-999.0,-33.266,87.32600000000001
1207,81,2110,choice_only,8,1000,Coop,0,0,0,0.649,0.649,0.299,0.0,2.944,,,,NLL,-999.0,-40.974,94.42399999999999
1208,81,2110,choice_only,9,1001,Coop_ExpVal,0,0,0,0.47100000000000003,0.47100000000000003,0.414,0.0,2.323,2.503,,,NLL,-999.0,-37.19,91.016
1209,81,2110,choice_only,10,1010,Coop_Risk,0,0,0,0.192,0.192,0.156,0.0,4.38,0.013000000000000001,,,NLL,-999.0,-41.121,98.87700000000001
1210,81,2110,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.166,0.166,0.35700000000000004,0.0,2.332,-1.879,3.7969999999999997,,NLL,-999.0,-36.059,92.913
1211,81,2110,choice_only,12,1100,Coop_Greed,0,0,0,0.841,0.841,0.648,0.0,3.7260000000000004,4.558,,,NLL,-999.0,-23.156999999999996,62.949
1212,81,2110,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,0.535,0.535,0.695,0.0,2.7460000000000004,3.2710000000000004,0.69,,NLL,-999.0,-24.919,70.631
1213,81,2110,choice_only,14,1110,Coop_Greed_Risk,0,0,0,0.47600000000000003,0.47600000000000003,0.59,0.0,2.6719999999999997,3.565,0.098,,NLL,-999.0,-26.12,73.03399999999999
1214,81,2110,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,0.382,0.382,0.498,0.0,2.758,3.76,0.193,0.249,NLL,-999.0,-27.386999999999997,79.72800000000001
1215,82,2111,choice_only,1,1,ExpVal,0,0,0,1.9809999999999999,1.9809999999999999,0.375,0.0,3.339,,,,NLL,-999.0,-37.38,87.236
1216,82,2111,choice_only,2,10,Risk,0,0,0,0.01,0.01,0.01,0.0,-0.004,,,,NLL,-999.0,-44.361999999999995,101.2
1217,82,2111,choice_only,3,11,Risk_ExpVal,0,0,0,0.447,0.447,0.295,0.0,-0.956,2.061,,,NLL,-999.0,-41.971000000000004,100.57799999999999
1218,82,2111,choice_only,4,100,Greed,0,0,0,4.673,4.673,0.271,0.0,8.094,,,,NLL,-999.0,-27.237,66.95100000000001
1219,82,2111,choice_only,5,101,Greed_ExpVal,0,0,0,1.751,1.751,0.536,0.0,2.888,1.973,,,NLL,-999.0,-25.314,67.263
1220,82,2111,choice_only,6,110,Greed_Risk,0,0,0,0.948,0.948,0.455,0.0,2.164,-0.392,,,NLL,-999.0,-34.918,86.47200000000001
1221,82,2111,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.963,0.963,0.397,0.0,2.318,-0.315,0.833,,NLL,-999.0,-33.055,86.905
1222,82,2111,choice_only,8,1000,Coop,0,0,0,5.572,5.572,0.052000000000000005,0.0,5.07,,,,NLL,-999.0,-44.183,100.84299999999999
1223,82,2111,choice_only,9,1001,Coop_ExpVal,0,0,0,2.4459999999999997,2.4459999999999997,0.255,0.0,1.7380000000000002,4.484,,,NLL,-999.0,-37.162,90.96
1224,82,2111,choice_only,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.01,0.0,12.482999999999999,-0.003,,,NLL,-999.0,-44.236000000000004,105.10799999999999
1225,82,2111,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.484,0.484,0.28300000000000003,0.0,0.614,-0.976,2.176,,NLL,-999.0,-41.742,104.279
1226,82,2111,choice_only,12,1100,Coop_Greed,0,0,0,3.532,3.532,0.337,0.0,1.766,5.519,,,NLL,-999.0,-24.956999999999997,66.54899999999999
1227,82,2111,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,4.8389999999999995,4.8389999999999995,0.20800000000000002,0.0,2.739,6.94,6.864,,NLL,-999.0,-23.073,66.941
1228,82,2111,choice_only,14,1110,Coop_Greed_Risk,0,0,0,1.2429999999999999,1.2429999999999999,0.42100000000000004,0.0,0.723,2.525,-0.423,,NLL,-999.0,-33.325,87.444
1229,82,2111,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,0.9279999999999999,0.9279999999999999,0.466,0.0,0.579,2.039,-0.3,0.8340000000000001,NLL,-999.0,-31.785999999999998,88.52600000000001
1230,83,2112,choice_only,1,1,ExpVal,0,0,0,0.917,0.917,0.42200000000000004,0.0,3.056,,,,NLL,-999.0,-38.93,90.336
1231,83,2112,choice_only,2,10,Risk,0,0,0,0.853,0.853,0.439,0.0,2.0669999999999997,,,,NLL,-999.0,-38.619,89.71600000000001
1232,83,2112,choice_only,3,11,Risk_ExpVal,0,0,0,0.912,0.912,0.442,0.0,1.3330000000000002,2.6180000000000003,,,NLL,-999.0,-35.399,87.434
1233,83,2112,choice_only,4,100,Greed,0,0,0,0.902,0.902,0.498,0.0,3.3369999999999997,,,,NLL,-999.0,-34.328,81.133
1234,83,2112,choice_only,5,101,Greed_ExpVal,0,0,0,0.956,0.956,0.42100000000000004,0.0,3.45,2.5580000000000003,,,NLL,-999.0,-31.976999999999997,80.589
1235,83,2112,choice_only,6,110,Greed_Risk,0,0,0,0.904,0.904,0.677,0.0,3.679,2.385,,,NLL,-999.0,-24.791999999999998,66.219
1236,83,2112,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.6859999999999999,0.6859999999999999,0.6629999999999999,0.0,3.47,2.272,0.631,,NLL,-999.0,-25.299,71.392
1237,83,2112,choice_only,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,6.245,,,,NLL,-999.0,-44.33,101.137
1238,83,2112,choice_only,9,1001,Coop_ExpVal,0,0,0,0.804,0.804,0.387,0.0,0.20800000000000002,3.015,,,NLL,-999.0,-39.501999999999995,95.64
1239,83,2112,choice_only,10,1010,Coop_Risk,0,0,0,1.082,1.082,0.304,0.0,0.377,2.758,,,NLL,-999.0,-39.004,94.645
1240,83,2112,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,1.085,1.085,0.369,0.0,0.385,1.517,3.128,,NLL,-999.0,-35.497,91.788
1241,83,2112,choice_only,12,1100,Coop_Greed,0,0,0,1.02,1.02,0.381,0.0,0.19699999999999998,3.944,,,NLL,-999.0,-34.926,86.48899999999999
1242,83,2112,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,0.738,0.738,0.498,0.0,0.187,2.6830000000000003,2.11,,NLL,-999.0,-32.391999999999996,85.57799999999999
1243,83,2112,choice_only,14,1110,Coop_Greed_Risk,0,0,0,1.1440000000000001,1.1440000000000001,0.5529999999999999,0.0,0.292,4.485,2.92,,NLL,-999.0,-24.208000000000002,69.21
1244,83,2112,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,0.863,0.863,0.5429999999999999,0.0,0.392,4.171,2.735,0.873,NLL,-999.0,-24.986,74.926
1245,84,2113,choice_only,1,1,ExpVal,0,0,0,2.7239999999999998,2.7239999999999998,0.858,0.0,4.349,,,,NLL,-999.0,-28.368000000000002,69.212
1246,84,2113,choice_only,2,10,Risk,0,0,0,1.3419999999999999,1.3419999999999999,0.5429999999999999,0.0,2.888,,,,NLL,-999.0,-32.666,77.809
1247,84,2113,choice_only,3,11,Risk_ExpVal,0,0,0,4.335,4.335,0.298,0.0,7.555,8.575,,,NLL,-999.0,-21.383000000000003,59.402
1248,84,2113,choice_only,4,100,Greed,0,0,0,1.7180000000000002,1.7180000000000002,0.40700000000000003,0.0,1.8030000000000002,,,,NLL,-999.0,-36.277,85.031
1249,84,2113,choice_only,5,101,Greed_ExpVal,0,0,0,2.116,2.116,0.711,0.0,1.024,3.673,,,NLL,-999.0,-23.949,64.533
1250,84,2113,choice_only,6,110,Greed_Risk,0,0,0,1.734,1.734,0.6990000000000001,0.0,2.451,3.052,,,NLL,-999.0,-19.287,55.21
1251,84,2113,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,1.8330000000000002,1.8330000000000002,1.0390000000000001,0.0,2.316,3.674,2.852,,NLL,-999.0,-11.55,43.895
1252,84,2113,choice_only,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,-12.511,,,,NLL,-999.0,-44.236999999999995,100.95
1253,84,2113,choice_only,9,1001,Coop_ExpVal,0,0,0,1.466,1.466,0.635,0.0,-0.36,2.371,,,NLL,-999.0,-34.466,85.56700000000001
1254,84,2113,choice_only,10,1010,Coop_Risk,0,0,0,1.1179999999999999,1.1179999999999999,0.479,0.0,-0.48100000000000004,2.665,,,NLL,-999.0,-34.356,85.34700000000001
1255,84,2113,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,1.972,1.972,0.47200000000000003,0.0,-1.0190000000000001,4.19,3.543,,NLL,-999.0,-23.939,68.671
1256,84,2113,choice_only,12,1100,Coop_Greed,0,0,0,1.235,1.235,0.369,0.0,-0.479,1.126,,,NLL,-999.0,-37.865,92.365
1257,84,2113,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,1.34,1.34,0.6859999999999999,0.0,-0.361,0.39299999999999996,2.339,,NLL,-999.0,-27.206,75.207
1258,84,2113,choice_only,14,1110,Coop_Greed_Risk,0,0,0,1.726,1.726,0.5479999999999999,0.0,-0.588,2.15,3.088,,NLL,-999.0,-19.974,60.742
1259,84,2113,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,1.689,1.689,0.765,0.0,-0.252,1.8419999999999999,3.485,2.821,NLL,-999.0,-13.620999999999999,52.193999999999996
1260,85,2114,choice_only,1,1,ExpVal,0,0,0,0.997,0.997,0.545,0.0,2.494,,,,NLL,-999.0,-38.277,89.03
1261,85,2114,choice_only,2,10,Risk,0,0,0,2.488,2.488,0.187,0.0,5.992999999999999,,,,NLL,-999.0,-35.958,84.39299999999999
1262,85,2114,choice_only,3,11,Risk_ExpVal,0,0,0,1.1640000000000001,1.1640000000000001,0.313,0.0,2.907,2.6630000000000003,,,NLL,-999.0,-33.894,84.42399999999999
1263,85,2114,choice_only,4,100,Greed,0,0,0,0.319,0.319,0.14,0.0,-1.354,,,,NLL,-999.0,-43.93,100.337
1264,85,2114,choice_only,5,101,Greed_ExpVal,0,0,0,0.35700000000000004,0.35700000000000004,0.42,0.0,-2.226,3.593,,,NLL,-999.0,-37.399,91.434
1265,85,2114,choice_only,6,110,Greed_Risk,0,0,0,0.643,0.643,0.35,0.0,-0.568,2.522,,,NLL,-999.0,-37.229,91.09299999999999
1266,85,2114,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.517,0.517,0.444,0.0,-2.32,0.713,3.86,,NLL,-999.0,-33.183,87.16
1267,85,2114,choice_only,8,1000,Coop,0,0,0,0.7140000000000001,0.7140000000000001,0.267,0.0,2.866,,,,NLL,-999.0,-42.724,97.925
1268,85,2114,choice_only,9,1001,Coop_ExpVal,0,0,0,1.128,1.128,0.35700000000000004,0.0,3.205,3.1689999999999996,,,NLL,-999.0,-37.03,90.696
1269,85,2114,choice_only,10,1010,Coop_Risk,0,0,0,1.1,1.1,0.46,0.0,3.115,3.0410000000000004,,,NLL,-999.0,-32.641999999999996,81.92
1270,85,2114,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.83,0.83,0.47600000000000003,0.0,2.645,2.405,1.524,,NLL,-999.0,-30.973000000000003,82.741
1271,85,2114,choice_only,12,1100,Coop_Greed,0,0,0,0.319,0.319,0.18899999999999997,0.0,2.864,-1.053,,,NLL,-999.0,-42.306000000000004,101.24799999999999
1272,85,2114,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,0.35700000000000004,0.35700000000000004,0.451,0.0,1.7269999999999999,-2.141,3.435,,NLL,-999.0,-35.466,91.727
1273,85,2114,choice_only,14,1110,Coop_Greed_Risk,0,0,0,0.875,0.875,0.33899999999999997,0.0,3.0069999999999997,-0.633,3.103,,NLL,-999.0,-34.014,88.822
1274,85,2114,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,0.496,0.496,0.535,0.0,1.931,-1.96,0.9309999999999999,3.155,NLL,-999.0,-30.397,85.74700000000001
1275,86,2115,choice_only,1,1,ExpVal,0,0,0,0.01,0.01,0.081,0.0,19.999000000000002,,,,NLL,-999.0,-32.721,77.919
1276,86,2115,choice_only,2,10,Risk,0,0,0,0.01,0.01,0.016,0.0,19.993,,,,NLL,-999.0,-43.578,99.632
1277,86,2115,choice_only,3,11,Risk_ExpVal,0,0,0,0.01,0.01,0.11900000000000001,0.0,-7.9879999999999995,20.0,,,NLL,-999.0,-30.296999999999997,77.23
1278,86,2115,choice_only,4,100,Greed,0,0,0,1.03,1.03,0.23399999999999999,0.0,8.895,,,,NLL,-999.0,-29.776999999999997,72.03
1279,86,2115,choice_only,5,101,Greed_ExpVal,0,0,0,0.22399999999999998,0.22399999999999998,0.414,0.0,2.98,3.21,,,NLL,-999.0,-27.901,72.438
1280,86,2115,choice_only,6,110,Greed_Risk,0,0,0,0.28300000000000003,0.28300000000000003,0.4,0.0,4.44,1.34,,,NLL,-999.0,-29.926,76.488
1281,86,2115,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.12300000000000001,0.12300000000000001,0.29100000000000004,0.0,3.23,-0.94,5.007,,NLL,-999.0,-28.235,77.263
1282,86,2115,choice_only,8,1000,Coop,0,0,0,1.206,1.206,0.39399999999999996,0.0,1.008,,,,NLL,-999.0,-43.69,99.85600000000001
1283,86,2115,choice_only,9,1001,Coop_ExpVal,0,0,0,0.01,0.01,0.08199999999999999,0.0,3.4810000000000003,19.998,,,NLL,-999.0,-32.295,81.226
1284,86,2115,choice_only,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.016,0.0,12.129000000000001,19.989,,,NLL,-999.0,-43.288999999999994,103.213
1285,86,2115,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.01,0.01,0.122,0.0,2.5860000000000003,-7.983,19.999000000000002,,NLL,-999.0,-29.826999999999998,80.449
1286,86,2115,choice_only,12,1100,Coop_Greed,0,0,0,0.5720000000000001,0.5720000000000001,0.5579999999999999,0.0,0.732,4.167,,,NLL,-999.0,-28.311,73.257
1287,86,2115,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,0.289,0.289,0.406,0.0,0.912,3.2769999999999997,3.432,,NLL,-999.0,-27.119,75.032
1288,86,2115,choice_only,14,1110,Coop_Greed_Risk,0,0,0,0.37,0.37,0.36700000000000005,0.0,0.9329999999999999,5.09,1.474,,NLL,-999.0,-29.114,79.02199999999999
