,sub_ind,sub_ID,fit_to,comb_index,comb,feature_names,asymm_LR,bounded_weights,gaze,LR_up,LR_down,inv_temp,gaze_bias,feature_weight_1,feature_weight_2,feature_weight_3,feature_weight_4,feature_weight_5,feature_weight_6,feature_weight_7,feature_weight_8,feature_weight_9,feature_weight_10,feature_weight_11,feature_weight_12,feature_weight_13,feature_weight_14,feature_weight_15,feature_weight_16,feature_weight_17,cost_type,SSE,LL,BIC
108,109,2144,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.473,0.0,-0.7390000000000001,-1.579,-1.577,-19.985,-1.577,3.062,0.7390000000000001,0.736,-1.587,3.0589999999999997,3.0669999999999997,3.062,-19.985,3.0639999999999996,3.0639999999999996,3.0669999999999997,19.992,NLL,-999.0,-30.296999999999997,139.613
109,110,2145,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.3,0.0,16.065,19.035,-12.395999999999999,-12.383,-19.717,19.004,19.092,-16.05,-16.05,18.939,19.075,-12.380999999999998,-16.06,19.004,19.061,19.021,-19.704,NLL,-999.0,-19.575,118.169
110,111,2146,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.276,0.0,15.992,19.885,19.882,-15.979000000000001,-15.984000000000002,19.886,19.884,-19.952,-12.004000000000001,-12.005999999999998,19.884,-19.947,-15.979000000000001,19.881,19.885,-15.982000000000001,-19.947,NLL,-999.0,-22.354,123.726
111,112,2147,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.255,0.0,19.238,19.323,19.297,-19.219,-14.912,19.39,19.237000000000002,-14.908,-19.202,-14.9,19.365,-19.22,-19.201,19.14,-14.899000000000001,-14.919,-19.214000000000002,NLL,-999.0,-25.124000000000002,129.266
112,113,2150,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.7070000000000001,0.0,1.4869999999999999,15.690999999999999,15.692,-18.957,-18.289,15.657,16.172,-18.285999999999998,-3.0410000000000004,15.304,15.695,-17.988,-18.31,14.804,17.732,-18.854,-17.508,NLL,-999.0,-2.253,83.525
113,114,2152,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.46399999999999997,0.0,-0.005,-2.369,2.37,-2.362,-2.369,19.993,2.373,-2.364,-19.993,0.003,2.373,0.003,-2.369,2.37,2.37,-2.359,0.003,NLL,-999.0,-33.068000000000005,145.155
114,115,2154,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.401,0.0,12.375,17.227,-12.362,-15.100999999999999,-12.360999999999999,16.477,17.171,-12.364,-15.097000000000001,-12.367,17.449,-9.61,-15.097999999999999,16.413,17.287,18.314,-9.629,NLL,-999.0,-22.338,123.696
115,116,2156,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.588,0.0,1.06,0.812,-2.925,-19.384,-1.06,0.802,18.531,-2.925,-1.046,18.86,18.131,0.8140000000000001,-19.383,-1.0490000000000002,18.512999999999998,-19.373,-2.929,NLL,-999.0,-21.819000000000003,122.656
116,117,2157,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.764,0.0,-1.126,2.569,2.572,-0.304,-0.31,-0.317,1.129,-16.756,-0.309,2.569,2.559,1.121,-18.748,17.840999999999998,1.123,-0.312,-0.304,NLL,-999.0,-30.811,140.641
117,118,2158,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.731,0.0,-2.185,3.6860000000000004,3.6830000000000003,0.6890000000000001,2.184,2.187,18.451,3.687,-14.76,18.516,2.185,0.6890000000000001,-15.120999999999999,2.185,2.188,3.6830000000000003,0.691,NLL,-999.0,-29.61,138.239
118,119,2159,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.45799999999999996,0.45799999999999996,1.811,0.0,-1.7309999999999999,2.426,2.6039999999999996,1.868,2.029,2.57,2.541,-8.113,1.268,10.142000000000001,1.845,1.983,1.51,2.398,1.92,1.845,-6.358,NLL,-999.0,-31.691999999999997,142.40200000000002
119,120,2160,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.633,0.633,1.564,0.0,4.438,-2.615,-3.016,-2.6069999999999998,-3.8289999999999997,8.125,-3.0210000000000004,-4.463,-3.7030000000000003,-2.7510000000000003,-3.19,-4.113,-4.504,-2.85,5.4670000000000005,-3.815,-4.158,NLL,-999.0,-31.485,141.988
120,121,2161,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.364,0.364,1.829,0.0,6.135,5.765,2.248,-6.372999999999999,-5.987,5.122999999999999,2.012,-5.736000000000001,-6.346,2.187,4.385,-6.476,-5.58,7.037000000000001,-4.802,-13.675,-6.1979999999999995,NLL,-999.0,-19.230999999999998,117.48200000000001
121,122,2162,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.256,0.256,1.6440000000000001,0.0,-0.1,0.971,10.968,0.762,0.23399999999999999,0.23600000000000002,0.3,-11.524000000000001,0.7559999999999999,0.845,0.24,-0.49200000000000005,-0.41200000000000003,0.9390000000000001,0.488,0.768,0.401,NLL,-999.0,-34.428000000000004,147.875
122,123,2163,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,5.726,5.726,2.785,0.0,-1.599,1.123,11.815999999999999,1.328,-3.322,11.975,4.109,1.848,-0.298,6.37,3.656,-1.756,-9.639,3.528,3.602,-4.569,-2.823,NLL,-999.0,-13.7,106.42
123,124,2164,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.47,0.47,2.094,0.0,3.887,4.69,5.237,-4.35,-3.175,4.442,-2.6,-3.285,-2.383,6.681,9.247,-3.136,-4.087,-2.5839999999999996,-3.1510000000000002,-11.261,-3.609,NLL,-999.0,-22.881999999999998,124.78200000000001
124,125,2165,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.06,0.0,1.349,16.86,-1.348,-19.553,-1.349,-1.347,16.861,-1.35,-19.554000000000002,16.865,16.862000000000002,-19.55,-19.552,16.864,-1.348,-1.3519999999999999,-1.3530000000000002,NLL,-999.0,-39.654,158.326
125,126,2166,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.29100000000000004,0.0,15.692,-11.911,18.403,-19.45,-19.45,18.715,19.345,-15.677,-15.679,18.694000000000003,19.726,-15.68,-19.457,19.469,-11.907,-15.68,-19.45,NLL,-999.0,-24.598000000000003,128.215
126,127,2168,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.764,0.764,1.4240000000000002,0.0,5.256,14.54,-3.804,-15.644,-5.626,-4.413,-4.276,-5.5920000000000005,-5.632000000000001,11.417,-4.225,-5.474,-5.646,6.117999999999999,8.644,-4.878,-5.75,NLL,-999.0,-23.412,125.84200000000001
127,128,2169,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,1.357,1.357,2.287,0.0,1.194,-2.347,-10.395,-2.7560000000000002,-10.18,-2.568,-2.237,-3.008,-3.263,7.223,-1.594,-1.9280000000000002,-10.342,5.9510000000000005,5.053,-2.67,-1.348,NLL,-999.0,-18.021,115.061
128,129,2170,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.764,0.764,0.752,0.0,-6.159,8.01,6.685,4.989,5.2170000000000005,5.059,8.252,-11.794,6.961,7.269,7.876,8.015,5.4479999999999995,7.812,8.302999999999999,7.973,6.875,NLL,-999.0,-35.702,150.423
129,130,2171,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.614,0.0,2.0709999999999997,16.995,-19.35,-19.494,-19.548,-0.278,17.062,-3.859,-3.8489999999999998,18.334,-0.282,-3.8510000000000004,-3.8539999999999996,17.007,17.15,-0.28300000000000003,-0.27699999999999997,NLL,-999.0,-18.0,115.01799999999999
130,131,2174,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.5379999999999999,0.0,-0.171,19.854,2.2159999999999997,-19.826,-1.867,2.211,0.17600000000000002,0.17300000000000001,-19.827,2.2159999999999997,19.852999999999998,0.171,0.17300000000000001,2.213,0.17300000000000001,-1.867,-1.865,NLL,-999.0,-29.613000000000003,138.244
131,132,3005,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.287,0.0,14.373,-10.535,-14.37,-18.192999999999998,-14.36,-10.537,-14.365,-14.363,-14.368,19.439,-14.368,-18.191,-18.19,19.438,-10.54,-18.195,-14.365,NLL,-999.0,-35.159,149.33700000000002
132,133,3006,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.268,0.268,1.1909999999999998,0.0,9.674,-8.522,4.119,-9.527999999999999,-9.332,-8.729,5.484,-10.429,-9.395,6.903,2.983,-9.389,-10.36,6.121,-8.504,-10.19,-10.382,NLL,-999.0,-26.781,132.58100000000002
133,134,3008,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.141,0.141,1.194,0.0,-3.5269999999999997,3.6439999999999997,4.508,-8.898,3.667,4.455,3.615,3.5810000000000004,3.62,3.61,4.58,4.524,2.7689999999999997,3.515,4.525,3.615,3.582,NLL,-999.0,-38.391999999999996,155.803
134,135,3009,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.7020000000000001,0.0,-2.299,3.8569999999999998,18.965,0.737,-14.895,18.985,18.634,-16.924,-15.174000000000001,3.862,3.8569999999999998,0.7340000000000001,-15.626,3.862,3.867,2.299,2.299,NLL,-999.0,-21.293000000000003,121.604
135,136,3011,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.035,0.035,1.3319999999999999,0.0,-0.7070000000000001,-0.10099999999999999,1.507,-0.11699999999999999,-10.927999999999999,13.058,1.541,-0.109,12.63,0.7140000000000001,12.919,-0.11,-0.085,1.516,1.55,0.715,-0.11699999999999999,NLL,-999.0,-28.033,135.085
136,137,3012,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.14800000000000002,0.14800000000000002,1.608,0.0,3.322,-2.593,-2.6660000000000004,-3.9819999999999998,-3.968,6.832000000000001,-2.597,-3.8680000000000003,-2.6010000000000004,-3.2889999999999997,10.431,-3.964,-3.91,-2.612,6.641,-3.9219999999999997,-13.1,NLL,-999.0,-27.406,133.83
137,138,3013,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,3.159,3.159,1.071,0.0,-1.157,2.4730000000000003,1.26,-12.241,2.623,2.761,3.4389999999999996,2.239,0.953,3.694,4.2219999999999995,1.676,2.05,2.089,3.4410000000000003,1.329,1.095,NLL,-999.0,-32.189,143.39700000000002
138,139,3016,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.121,0.121,1.8119999999999998,0.0,-2.362,3.0260000000000002,2.479,2.35,3.0469999999999997,1.9069999999999998,2.9960000000000004,2.42,-7.001,11.845,3.037,1.8659999999999999,1.883,11.603,11.405,3.0060000000000002,-7.138999999999999,NLL,-999.0,-26.283,131.585
139,140,3017,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.27399999999999997,0.27399999999999997,1.099,0.0,-0.627,0.617,0.354,-13.109000000000002,1.555,0.62,0.5589999999999999,-0.198,-0.612,1.5219999999999998,0.7859999999999999,-0.578,1.646,0.21100000000000002,1.4180000000000001,-0.509,-0.561,NLL,-999.0,-36.577,152.173
140,141,3018,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.222,0.0,-15.03,10.083,10.08,15.033,15.024000000000001,-19.997,15.03,10.08,15.029000000000002,15.030999999999999,15.032,19.974,19.979,19.975,19.983,19.977999999999998,19.977999999999998,NLL,-999.0,-36.896,152.811
141,142,3019,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.218,0.0,14.955,-14.955,-19.980999999999998,-19.989,-19.985,-9.933,-14.955,-14.955,-19.983,-14.955,-9.927999999999999,-14.955,-19.983,-9.925,-14.953,19.997,-14.955,NLL,-999.0,-37.422,153.862
142,143,3020,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.07200000000000001,0.07200000000000001,1.976,0.0,3.99,7.1610000000000005,-3.938,3.8930000000000002,-4.5089999999999995,6.825,-3.952,-3.957,-12.2,8.164,-3.951,-3.938,-4.477,-4.49,-3.387,-4.505,-4.515,NLL,-999.0,-27.340999999999998,133.701
143,144,3021,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.41,0.0,8.611,19.572,-5.93,-5.935,-11.293,-5.945,-11.29,-11.293,-11.293,19.538,-8.619,-8.611,-11.295,-5.932,-8.611,-8.613999999999999,-11.29,NLL,-999.0,-33.585,146.189
144,145,3022,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.627,0.0,-0.585,18.772000000000002,0.593,0.596,-18.345,18.476,0.589,-1.165,0.591,2.332,18.887,-17.87,-18.897000000000002,18.276,0.593,-1.16,-18.684,NLL,-999.0,-20.614,120.24799999999999
145,146,3023,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.489,0.489,1.4980000000000002,0.0,7.562,-6.5089999999999995,7.33,-6.153,-7.801,-7.1579999999999995,-6.042000000000001,-6.636,-7.084,6.167999999999999,-7.45,-6.473,-7.021,-7.443,7.653,-7.185,-6.861000000000001,NLL,-999.0,-30.675,140.37
146,147,3024,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.57,0.57,1.6059999999999999,0.0,6.928,6.242999999999999,4.444,-5.721,-6.617000000000001,3.431,-5.079,-5.386,-7.207000000000001,-5.209,4.942,-6.199,-5.817,3.595,2.316,-5.982,-6.36,NLL,-999.0,-23.451,125.92
147,148,3026,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.013999999999999999,0.013999999999999999,1.24,0.0,5.847,8.169,-5.82,-6.712999999999999,-5.837000000000001,7.016,7.316,-6.699,-5.837000000000001,5.914,7.704,-5.834,-6.72,5.669,5.818,-5.827000000000001,-6.699,NLL,-999.0,-22.86,124.74
148,149,4000,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.546,0.0,0.113,-2.129,-19.835,-19.82,-2.124,1.8980000000000001,-2.1319999999999997,-2.1319999999999997,-19.829,19.798,19.805,-0.11599999999999999,-19.834,19.804000000000002,19.81,-0.113,-0.11800000000000001,NLL,-999.0,-19.572,118.163
149,150,4001,choice_only,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.012,0.012,1.263,0.0,2.064,-1.189,9.566,-2.052,-2.9339999999999997,9.972999999999999,-1.192,-2.0580000000000003,-13.345,-1.189,-1.195,-2.928,-13.081,11.606,-1.189,-2.931,-2.9219999999999997,NLL,-999.0,-25.789,130.597
