,sub,subID,Block,Player,Type,Variant,Type_Total,Trial,S,T,GameType,Colors,CorrAns,GivenAns,ConfidenceNum,ScoreNum,RT_radio,RT_submit,SelfReport
3139,29,5029,4,N.N.,opt,nat,opt_nat,3,7,5,HG,"['Not', 'Defined']",coop,coop,40,1,7110,8872,not defined
3140,29,5029,4,N.N.,opt,nat,opt_nat,4,3,12,PD,"['Not', 'Defined']",def,def,44,1,2765,4329,not defined
3141,29,5029,4,N.N.,opt,nat,opt_nat,5,7,8,HG,"['Not', 'Defined']",coop,coop,45,1,4745,6305,not defined
3142,29,5029,4,N.N.,opt,nat,opt_nat,6,0,8,SH,"['Not', 'Defined']",coop,def,46,0,4645,5954,not defined
3143,29,5029,4,N.N.,opt,nat,opt_nat,7,10,15,SG,"['Not', 'Defined']",def,def,45,1,4342,5535,not defined
3144,29,5029,4,N.N.,opt,nat,opt_nat,8,10,12,SG,"['Not', 'Defined']",def,def,52,1,3655,5015,not defined
3145,29,5029,4,N.N.,opt,nat,opt_nat,9,0,15,PD,"['Not', 'Defined']",def,def,47,1,3638,4796,not defined
3146,29,5029,4,N.N.,opt,nat,opt_nat,10,0,5,SH,"['Not', 'Defined']",coop,def,51,0,4075,5082,not defined
3147,29,5029,4,N.N.,opt,nat,opt_nat,11,10,8,HG,"['Not', 'Defined']",coop,coop,47,1,3940,6591,not defined
3148,29,5029,4,N.N.,opt,nat,opt_nat,12,7,12,SG,"['Not', 'Defined']",def,def,51,1,6404,7061,not defined
3149,29,5029,4,N.N.,opt,nat,opt_nat,13,3,8,SH,"['Not', 'Defined']",coop,coop,62,1,3336,5350,not defined
3150,29,5029,4,N.N.,opt,nat,opt_nat,14,3,15,PD,"['Not', 'Defined']",def,def,58,1,2601,3758,not defined
3151,29,5029,4,N.N.,opt,nat,opt_nat,15,10,5,HG,"['Not', 'Defined']",coop,coop,45,1,4276,5585,not defined
3152,29,5029,5,N.N.,opt,inv,opt_inv,0,0,12,PD,"['Not', 'Defined']",coop,def,45,0,3890,5400,not defined
3153,29,5029,5,N.N.,opt,inv,opt_inv,1,7,5,HG,"['Not', 'Defined']",def,def,51,1,5869,7329,not defined
3154,29,5029,5,N.N.,opt,inv,opt_inv,2,10,12,SG,"['Not', 'Defined']",coop,def,52,0,3336,4596,not defined
3155,29,5029,5,N.N.,opt,inv,opt_inv,3,3,5,SH,"['Not', 'Defined']",def,def,45,1,6673,8235,not defined
3156,29,5029,5,N.N.,opt,inv,opt_inv,4,0,8,SH,"['Not', 'Defined']",def,def,54,1,4091,5401,not defined
3157,29,5029,5,N.N.,opt,inv,opt_inv,5,0,15,PD,"['Not', 'Defined']",coop,def,56,0,17390,18699,not defined
3158,29,5029,5,N.N.,opt,inv,opt_inv,6,10,5,HG,"['Not', 'Defined']",def,coop,53,0,6657,11387,not defined
3159,29,5029,5,N.N.,opt,inv,opt_inv,7,7,12,SG,"['Not', 'Defined']",coop,def,53,0,4460,6374,not defined
3160,29,5029,5,N.N.,opt,inv,opt_inv,8,3,15,PD,"['Not', 'Defined']",coop,def,46,0,3572,4984,not defined
3161,29,5029,5,N.N.,opt,inv,opt_inv,9,10,15,SG,"['Not', 'Defined']",coop,coop,14,1,4913,7430,not defined
3162,29,5029,5,N.N.,opt,inv,opt_inv,10,7,8,HG,"['Not', 'Defined']",def,coop,43,0,6287,7681,not defined
3163,29,5029,5,N.N.,opt,inv,opt_inv,11,0,5,SH,"['Not', 'Defined']",def,def,37,1,7947,9357,not defined
3164,29,5029,5,N.N.,opt,inv,opt_inv,12,10,8,HG,"['Not', 'Defined']",def,def,50,1,889,5602,not defined
3165,29,5029,5,N.N.,opt,inv,opt_inv,13,7,15,SG,"['Not', 'Defined']",coop,def,46,0,3035,4445,not defined
3166,29,5029,5,N.N.,opt,inv,opt_inv,14,3,8,SH,"['Not', 'Defined']",def,def,44,1,7731,9291,not defined
3167,29,5029,5,N.N.,opt,inv,opt_inv,15,3,12,PD,"['Not', 'Defined']",coop,coop,43,1,3940,6256,not defined
3168,29,5029,6,N.N.,pes,_nat,pess_nat,0,0,8,SH,"['Not', 'Defined']",def,def,25,1,5685,7093,not defined
3169,29,5029,6,N.N.,pes,_nat,pess_nat,1,7,5,HG,"['Not', 'Defined']",coop,coop,38,1,11200,12310,not defined
3170,29,5029,6,N.N.,pes,_nat,pess_nat,2,10,15,SG,"['Not', 'Defined']",coop,def,49,0,4258,5417,not defined
3171,29,5029,6,N.N.,pes,_nat,pess_nat,3,3,12,PD,"['Not', 'Defined']",def,def,51,1,4076,5284,not defined
3172,29,5029,6,N.N.,pes,_nat,pess_nat,4,7,15,SG,"['Not', 'Defined']",coop,def,47,0,8988,10147,not defined
3173,29,5029,6,N.N.,pes,_nat,pess_nat,5,7,8,HG,"['Not', 'Defined']",coop,coop,51,1,9238,10565,not defined
3174,29,5029,6,N.N.,pes,_nat,pess_nat,6,3,5,SH,"['Not', 'Defined']",def,def,49,1,4963,6122,not defined
3175,29,5029,6,N.N.,pes,_nat,pess_nat,7,3,15,PD,"['Not', 'Defined']",def,def,35,1,6053,7211,not defined
3176,29,5029,6,N.N.,pes,_nat,pess_nat,8,0,15,PD,"['Not', 'Defined']",def,def,55,1,11235,11940,not defined
3177,29,5029,6,N.N.,pes,_nat,pess_nat,9,10,8,HG,"['Not', 'Defined']",coop,def,49,0,11788,13232,not defined
3178,29,5029,6,N.N.,pes,_nat,pess_nat,10,10,12,SG,"['Not', 'Defined']",coop,def,47,0,6791,8151,not defined
3179,29,5029,6,N.N.,pes,_nat,pess_nat,11,0,5,SH,"['Not', 'Defined']",def,def,55,1,5030,5887,not defined
3180,29,5029,6,N.N.,pes,_nat,pess_nat,12,0,12,PD,"['Not', 'Defined']",def,def,52,1,5852,6558,not defined
3181,29,5029,6,N.N.,pes,_nat,pess_nat,13,3,8,SH,"['Not', 'Defined']",def,def,42,1,9289,10700,not defined
3182,29,5029,6,N.N.,pes,_nat,pess_nat,14,10,5,HG,"['Not', 'Defined']",coop,coop,62,1,9206,11823,not defined
3183,29,5029,6,N.N.,pes,_nat,pess_nat,15,7,12,SG,"['Not', 'Defined']",coop,def,83,0,6305,6909,not defined
3184,29,5029,7,N.N.,pes,_inv,pess_inv,0,0,5,SH,"['Not', 'Defined']",coop,def,100,0,17004,18766,not defined
3185,29,5029,7,N.N.,pes,_inv,pess_inv,1,10,5,HG,"['Not', 'Defined']",def,coop,75,0,8401,10548,not defined
3186,29,5029,7,N.N.,pes,_inv,pess_inv,2,3,15,PD,"['Not', 'Defined']",coop,def,46,0,5047,5651,not defined
3187,29,5029,7,N.N.,pes,_inv,pess_inv,3,7,12,SG,"['Not', 'Defined']",def,coop,60,0,5968,8083,not defined
3188,29,5029,7,N.N.,pes,_inv,pess_inv,4,10,8,HG,"['Not', 'Defined']",def,coop,58,0,4292,5903,not defined
3189,29,5029,7,N.N.,pes,_inv,pess_inv,5,0,15,PD,"['Not', 'Defined']",coop,def,58,0,12023,12779,not defined
3190,29,5029,7,N.N.,pes,_inv,pess_inv,6,3,5,SH,"['Not', 'Defined']",coop,coop,60,1,4745,6709,not defined
3191,29,5029,7,N.N.,pes,_inv,pess_inv,7,7,15,SG,"['Not', 'Defined']",def,def,62,1,7562,9123,not defined
3192,29,5029,7,N.N.,pes,_inv,pess_inv,8,3,12,PD,"['Not', 'Defined']",coop,def,55,0,3738,4293,not defined
3193,29,5029,7,N.N.,pes,_inv,pess_inv,9,10,12,SG,"['Not', 'Defined']",def,coop,55,0,3186,5048,not defined
3194,29,5029,7,N.N.,pes,_inv,pess_inv,10,7,8,HG,"['Not', 'Defined']",def,def,52,1,3521,4881,not defined
3195,29,5029,7,N.N.,pes,_inv,pess_inv,11,3,8,SH,"['Not', 'Defined']",coop,coop,57,1,3118,4864,not defined
3196,29,5029,7,N.N.,pes,_inv,pess_inv,12,0,12,PD,"['Not', 'Defined']",coop,def,50,0,1608,3203,not defined
3197,29,5029,7,N.N.,pes,_inv,pess_inv,13,0,8,SH,"['Not', 'Defined']",coop,coop,67,1,989,2097,not defined
3198,29,5029,7,N.N.,pes,_inv,pess_inv,14,10,15,SG,"['Not', 'Defined']",def,coop,56,0,972,2331,not defined
3199,29,5029,7,N.N.,pes,_inv,pess_inv,15,7,5,HG,"['Not', 'Defined']",def,def,53,1,4928,6055,not defined
3200,30,5030,0,N.N.,pes,_nat,pess_nat,0,0,8,SH,"['Not', 'Defined']",def,def,70,1,15808,28218,not defined
3201,30,5030,0,N.N.,pes,_nat,pess_nat,1,3,15,PD,"['Not', 'Defined']",def,def,61,1,13700,18262,not defined
3202,30,5030,0,N.N.,pes,_nat,pess_nat,2,10,12,SG,"['Not', 'Defined']",coop,coop,50,1,3940,13970,not defined
3203,30,5030,0,N.N.,pes,_nat,pess_nat,3,7,8,HG,"['Not', 'Defined']",coop,coop,65,1,6154,14305,not defined
3204,30,5030,0,N.N.,pes,_nat,pess_nat,4,10,8,HG,"['Not', 'Defined']",coop,coop,75,1,3321,11324,not defined
3205,30,5030,0,N.N.,pes,_nat,pess_nat,5,0,15,PD,"['Not', 'Defined']",def,def,50,1,2985,6172,not defined
3206,30,5030,0,N.N.,pes,_nat,pess_nat,6,3,8,SH,"['Not', 'Defined']",def,def,44,1,4980,7648,not defined
3207,30,5030,0,N.N.,pes,_nat,pess_nat,7,7,15,SG,"['Not', 'Defined']",coop,coop,50,1,16567,19337,not defined
3208,30,5030,0,N.N.,pes,_nat,pess_nat,8,0,12,PD,"['Not', 'Defined']",def,def,73,1,2566,5971,not defined
3209,30,5030,0,N.N.,pes,_nat,pess_nat,9,3,5,SH,"['Not', 'Defined']",def,def,41,1,8016,18445,not defined
3210,30,5030,0,N.N.,pes,_nat,pess_nat,10,7,12,SG,"['Not', 'Defined']",coop,coop,40,1,7982,14372,not defined
3211,30,5030,0,N.N.,pes,_nat,pess_nat,11,10,5,HG,"['Not', 'Defined']",coop,coop,60,1,2833,7211,not defined
3212,30,5030,0,N.N.,pes,_nat,pess_nat,12,0,5,SH,"['Not', 'Defined']",def,def,65,1,2867,4529,not defined
3213,30,5030,0,N.N.,pes,_nat,pess_nat,13,7,5,HG,"['Not', 'Defined']",coop,coop,66,1,3487,7664,not defined
3214,30,5030,0,N.N.,pes,_nat,pess_nat,14,3,12,PD,"['Not', 'Defined']",def,def,79,1,9088,20678,not defined
3215,30,5030,0,N.N.,pes,_nat,pess_nat,15,10,15,SG,"['Not', 'Defined']",coop,coop,77,1,4024,6574,not defined
3216,30,5030,1,N.N.,opt,nat,opt_nat,0,3,8,SH,"['Not', 'Defined']",coop,def,58,0,6202,8670,not defined
3217,30,5030,1,N.N.,opt,nat,opt_nat,1,0,15,PD,"['Not', 'Defined']",def,def,59,1,7629,9542,not defined
3218,30,5030,1,N.N.,opt,nat,opt_nat,2,7,8,HG,"['Not', 'Defined']",coop,coop,69,1,7093,8704,not defined
3219,30,5030,1,N.N.,opt,nat,opt_nat,3,7,15,SG,"['Not', 'Defined']",def,coop,50,0,11956,16268,not defined
3220,30,5030,1,N.N.,opt,nat,opt_nat,4,3,5,SH,"['Not', 'Defined']",coop,coop,58,1,2900,4462,not defined
3221,30,5030,1,N.N.,opt,nat,opt_nat,5,7,5,HG,"['Not', 'Defined']",coop,coop,59,1,3923,5383,not defined
3222,30,5030,1,N.N.,opt,nat,opt_nat,6,0,12,PD,"['Not', 'Defined']",def,def,72,1,2110,6959,not defined
3223,30,5030,1,N.N.,opt,nat,opt_nat,7,10,12,SG,"['Not', 'Defined']",def,coop,42,0,8804,13584,not defined
3224,30,5030,1,N.N.,opt,nat,opt_nat,8,7,12,SG,"['Not', 'Defined']",def,def,61,1,1743,3353,not defined
3225,30,5030,1,N.N.,opt,nat,opt_nat,9,3,15,PD,"['Not', 'Defined']",def,def,57,1,1948,3858,not defined
3226,30,5030,1,N.N.,opt,nat,opt_nat,10,0,8,SH,"['Not', 'Defined']",coop,coop,61,1,3203,5667,not defined
3227,30,5030,1,N.N.,opt,nat,opt_nat,11,10,5,HG,"['Not', 'Defined']",coop,coop,80,1,2766,4327,not defined
3228,30,5030,1,N.N.,opt,nat,opt_nat,12,10,15,SG,"['Not', 'Defined']",def,def,60,1,2129,4193,not defined
3229,30,5030,1,N.N.,opt,nat,opt_nat,13,0,5,SH,"['Not', 'Defined']",coop,coop,60,1,2397,4612,not defined
3230,30,5030,1,N.N.,opt,nat,opt_nat,14,10,8,HG,"['Not', 'Defined']",coop,coop,77,1,1995,3355,not defined
3231,30,5030,1,N.N.,opt,nat,opt_nat,15,3,12,PD,"['Not', 'Defined']",def,def,60,1,5852,7412,not defined
3232,30,5030,2,N.N.,opt,inv,opt_inv,0,7,15,SG,"['Not', 'Defined']",coop,coop,50,1,8082,11235,not defined
3233,30,5030,2,N.N.,opt,inv,opt_inv,1,3,15,PD,"['Not', 'Defined']",coop,def,55,0,3588,5502,not defined
3234,30,5030,2,N.N.,opt,inv,opt_inv,2,3,8,SH,"['Not', 'Defined']",def,coop,47,0,20206,21818,not defined
3235,30,5030,2,N.N.,opt,inv,opt_inv,3,7,5,HG,"['Not', 'Defined']",def,coop,50,0,3788,7261,not defined
3236,30,5030,2,N.N.,opt,inv,opt_inv,4,10,15,SG,"['Not', 'Defined']",coop,coop,33,1,7864,9425,not defined
3237,30,5030,2,N.N.,opt,inv,opt_inv,5,7,8,HG,"['Not', 'Defined']",def,def,38,1,14940,16552,not defined
3238,30,5030,2,N.N.,opt,inv,opt_inv,6,0,5,SH,"['Not', 'Defined']",def,def,30,1,10899,16619,not defined
3239,30,5030,2,N.N.,opt,inv,opt_inv,7,0,12,PD,"['Not', 'Defined']",coop,def,43,0,2296,7530,not defined
3240,30,5030,2,N.N.,opt,inv,opt_inv,8,3,12,PD,"['Not', 'Defined']",coop,def,39,0,8669,11739,not defined
3241,30,5030,2,N.N.,opt,inv,opt_inv,9,7,12,SG,"['Not', 'Defined']",coop,coop,25,1,8535,11354,not defined
3242,30,5030,2,N.N.,opt,inv,opt_inv,10,10,8,HG,"['Not', 'Defined']",def,def,40,1,6539,9307,not defined
3243,30,5030,2,N.N.,opt,inv,opt_inv,11,3,5,SH,"['Not', 'Defined']",def,def,25,1,13029,14842,not defined
3244,30,5030,2,N.N.,opt,inv,opt_inv,12,10,12,SG,"['Not', 'Defined']",coop,def,32,0,5063,10045,not defined
3245,30,5030,2,N.N.,opt,inv,opt_inv,13,0,15,PD,"['Not', 'Defined']",coop,def,35,0,10010,12661,not defined
3246,30,5030,2,N.N.,opt,inv,opt_inv,14,10,5,HG,"['Not', 'Defined']",def,coop,22,0,7579,16988,not defined
3247,30,5030,2,N.N.,opt,inv,opt_inv,15,0,8,SH,"['Not', 'Defined']",def,def,34,1,5282,12325,not defined
3248,30,5030,3,N.N.,pes,_inv,pess_inv,0,3,15,PD,"['Not', 'Defined']",coop,def,30,0,10111,12107,not defined
3249,30,5030,3,N.N.,pes,_inv,pess_inv,1,3,5,SH,"['Not', 'Defined']",coop,coop,33,1,7362,10432,not defined
3250,30,5030,3,N.N.,pes,_inv,pess_inv,2,7,12,SG,"['Not', 'Defined']",def,def,29,1,2835,11974,not defined
3251,30,5030,3,N.N.,pes,_inv,pess_inv,3,10,5,HG,"['Not', 'Defined']",def,coop,38,0,4527,7044,not defined
3252,30,5030,3,N.N.,pes,_inv,pess_inv,4,0,15,PD,"['Not', 'Defined']",coop,def,32,0,3638,5250,not defined
3253,30,5030,3,N.N.,pes,_inv,pess_inv,5,0,5,SH,"['Not', 'Defined']",coop,def,31,0,5735,13333,not defined
3254,30,5030,3,N.N.,pes,_inv,pess_inv,6,7,8,HG,"['Not', 'Defined']",def,def,31,1,12862,14624,not defined
3255,30,5030,3,N.N.,pes,_inv,pess_inv,7,7,15,SG,"['Not', 'Defined']",def,def,28,1,4745,8369,not defined
3256,30,5030,3,N.N.,pes,_inv,pess_inv,8,3,12,PD,"['Not', 'Defined']",coop,def,40,0,3503,9794,not defined
3257,30,5030,3,N.N.,pes,_inv,pess_inv,9,10,8,HG,"['Not', 'Defined']",def,coop,33,0,5768,7933,not defined
3258,30,5030,3,N.N.,pes,_inv,pess_inv,10,3,8,SH,"['Not', 'Defined']",coop,def,30,0,15058,17726,not defined
3259,30,5030,3,N.N.,pes,_inv,pess_inv,11,10,12,SG,"['Not', 'Defined']",def,coop,30,0,35249,37514,not defined
3260,30,5030,3,N.N.,pes,_inv,pess_inv,12,10,15,SG,"['Not', 'Defined']",def,coop,30,0,11872,12578,not defined
3261,30,5030,3,N.N.,pes,_inv,pess_inv,13,7,5,HG,"['Not', 'Defined']",def,coop,30,0,2933,4545,not defined
3262,30,5030,3,N.N.,pes,_inv,pess_inv,14,0,8,SH,"['Not', 'Defined']",coop,def,36,0,838,2299,not defined
3263,30,5030,3,N.N.,pes,_inv,pess_inv,15,0,12,PD,"['Not', 'Defined']",coop,def,22,0,5869,7732,not defined
3264,30,5030,4,N.N.,opt,nat,opt_nat,0,0,5,SH,"['Not', 'Defined']",coop,def,33,0,12207,16049,not defined
3265,30,5030,4,N.N.,opt,nat,opt_nat,1,10,5,HG,"['Not', 'Defined']",coop,coop,41,1,3302,7161,not defined
3266,30,5030,4,N.N.,opt,nat,opt_nat,2,3,15,PD,"['Not', 'Defined']",def,def,30,1,4325,5987,not defined
3267,30,5030,4,N.N.,opt,nat,opt_nat,3,7,12,SG,"['Not', 'Defined']",def,def,27,1,2280,4746,not defined
3268,30,5030,4,N.N.,opt,nat,opt_nat,4,10,8,HG,"['Not', 'Defined']",coop,coop,66,1,2197,4864,not defined
3269,30,5030,4,N.N.,opt,nat,opt_nat,5,0,15,PD,"['Not', 'Defined']",def,def,77,1,3186,5098,not defined
3270,30,5030,4,N.N.,opt,nat,opt_nat,6,3,5,SH,"['Not', 'Defined']",coop,coop,66,1,3018,5434,not defined
3271,30,5030,4,N.N.,opt,nat,opt_nat,7,7,15,SG,"['Not', 'Defined']",def,def,76,1,3840,6659,not defined
3272,30,5030,4,N.N.,opt,nat,opt_nat,8,3,12,PD,"['Not', 'Defined']",def,def,84,1,1543,7329,not defined
3273,30,5030,4,N.N.,opt,nat,opt_nat,9,10,12,SG,"['Not', 'Defined']",def,def,80,1,1476,5854,not defined
3274,30,5030,4,N.N.,opt,nat,opt_nat,10,7,8,HG,"['Not', 'Defined']",coop,coop,83,1,1945,5266,not defined
3275,30,5030,4,N.N.,opt,nat,opt_nat,11,3,8,SH,"['Not', 'Defined']",coop,coop,83,1,1575,6306,not defined
3276,30,5030,4,N.N.,opt,nat,opt_nat,12,0,12,PD,"['Not', 'Defined']",def,def,77,1,2666,6290,not defined
3277,30,5030,4,N.N.,opt,nat,opt_nat,13,0,8,SH,"['Not', 'Defined']",coop,coop,80,1,2230,6087,not defined
3278,30,5030,4,N.N.,opt,nat,opt_nat,14,10,15,SG,"['Not', 'Defined']",def,def,81,1,1626,5099,not defined
3279,30,5030,4,N.N.,opt,nat,opt_nat,15,7,5,HG,"['Not', 'Defined']",coop,coop,89,1,1945,3756,not defined
3280,30,5030,5,N.N.,opt,inv,opt_inv,0,7,12,SG,"['Not', 'Defined']",coop,coop,52,1,10597,13315,not defined
3281,30,5030,5,N.N.,opt,inv,opt_inv,1,7,8,HG,"['Not', 'Defined']",def,coop,53,0,2331,5803,not defined
3282,30,5030,5,N.N.,opt,inv,opt_inv,2,0,5,SH,"['Not', 'Defined']",def,def,42,1,5506,7010,not defined
3283,30,5030,5,N.N.,opt,inv,opt_inv,3,3,15,PD,"['Not', 'Defined']",coop,def,63,0,6204,8671,not defined
3284,30,5030,5,N.N.,opt,inv,opt_inv,4,0,12,PD,"['Not', 'Defined']",coop,def,43,0,4343,5954,not defined
3285,30,5030,5,N.N.,opt,inv,opt_inv,5,0,8,SH,"['Not', 'Defined']",def,def,34,1,13750,14556,not defined
3286,30,5030,5,N.N.,opt,inv,opt_inv,6,10,12,SG,"['Not', 'Defined']",coop,def,39,0,6707,15110,not defined
3287,30,5030,5,N.N.,opt,inv,opt_inv,7,10,5,HG,"['Not', 'Defined']",def,coop,40,0,7092,8906,not defined
3288,30,5030,5,N.N.,opt,inv,opt_inv,8,10,8,HG,"['Not', 'Defined']",def,coop,27,0,13080,24349,not defined
3289,30,5030,5,N.N.,opt,inv,opt_inv,9,10,15,SG,"['Not', 'Defined']",coop,def,36,0,2901,7513,not defined
3290,30,5030,5,N.N.,opt,inv,opt_inv,10,3,8,SH,"['Not', 'Defined']",def,def,20,1,17272,18631,not defined
3291,30,5030,5,N.N.,opt,inv,opt_inv,11,3,12,PD,"['Not', 'Defined']",coop,def,39,0,12860,14523,not defined
3292,30,5030,5,N.N.,opt,inv,opt_inv,12,7,15,SG,"['Not', 'Defined']",coop,def,24,0,6272,7632,not defined
3293,30,5030,5,N.N.,opt,inv,opt_inv,13,7,5,HG,"['Not', 'Defined']",def,coop,30,0,27903,29816,not defined
3294,30,5030,5,N.N.,opt,inv,opt_inv,14,3,5,SH,"['Not', 'Defined']",def,def,33,1,8401,11169,not defined
3295,30,5030,5,N.N.,opt,inv,opt_inv,15,0,15,PD,"['Not', 'Defined']",coop,def,27,0,4510,6071,not defined
3296,30,5030,6,N.N.,pes,_nat,pess_nat,0,10,8,HG,"['Not', 'Defined']",coop,coop,16,1,11318,14388,not defined
3297,30,5030,6,N.N.,pes,_nat,pess_nat,1,7,12,SG,"['Not', 'Defined']",coop,def,20,0,5584,7697,not defined
3298,30,5030,6,N.N.,pes,_nat,pess_nat,2,0,12,PD,"['Not', 'Defined']",def,def,24,1,9759,12125,not defined
3299,30,5030,6,N.N.,pes,_nat,pess_nat,3,0,8,SH,"['Not', 'Defined']",def,def,15,1,5297,21364,not defined
3300,30,5030,6,N.N.,pes,_nat,pess_nat,4,3,8,SH,"['Not', 'Defined']",def,def,18,1,4813,6374,not defined
3301,30,5030,6,N.N.,pes,_nat,pess_nat,5,3,15,PD,"['Not', 'Defined']",def,def,25,1,3236,4999,not defined
3302,30,5030,6,N.N.,pes,_nat,pess_nat,6,10,15,SG,"['Not', 'Defined']",coop,def,44,0,5265,8132,not defined
3303,30,5030,6,N.N.,pes,_nat,pess_nat,7,10,5,HG,"['Not', 'Defined']",coop,coop,27,1,3605,6122,not defined
3304,30,5030,6,N.N.,pes,_nat,pess_nat,8,3,12,PD,"['Not', 'Defined']",def,def,19,1,4980,7195,not defined
3305,30,5030,6,N.N.,pes,_nat,pess_nat,9,7,8,HG,"['Not', 'Defined']",coop,def,19,0,4125,6943,not defined
3306,30,5030,6,N.N.,pes,_nat,pess_nat,10,10,12,SG,"['Not', 'Defined']",coop,def,20,0,16180,17944,not defined
3307,30,5030,6,N.N.,pes,_nat,pess_nat,11,0,5,SH,"['Not', 'Defined']",def,def,19,1,3488,5284,not defined
3308,30,5030,6,N.N.,pes,_nat,pess_nat,12,0,15,PD,"['Not', 'Defined']",def,def,18,1,2884,6558,not defined
3309,30,5030,6,N.N.,pes,_nat,pess_nat,13,7,15,SG,"['Not', 'Defined']",coop,def,16,0,4627,9357,not defined
3310,30,5030,6,N.N.,pes,_nat,pess_nat,14,7,5,HG,"['Not', 'Defined']",coop,coop,25,1,3973,8084,not defined
3311,30,5030,6,N.N.,pes,_nat,pess_nat,15,3,5,SH,"['Not', 'Defined']",def,coop,16,0,6037,7496,not defined
3312,30,5030,7,N.N.,pes,_inv,pess_inv,0,3,12,PD,"['Not', 'Defined']",coop,def,22,0,11101,13466,not defined
3313,30,5030,7,N.N.,pes,_inv,pess_inv,1,7,8,HG,"['Not', 'Defined']",def,coop,22,0,12895,20276,not defined
3314,30,5030,7,N.N.,pes,_inv,pess_inv,2,3,8,SH,"['Not', 'Defined']",coop,def,17,0,3756,5216,not defined
3315,30,5030,7,N.N.,pes,_inv,pess_inv,3,7,12,SG,"['Not', 'Defined']",def,def,22,1,687,5467,not defined
3316,30,5030,7,N.N.,pes,_inv,pess_inv,4,0,15,PD,"['Not', 'Defined']",coop,coop,14,1,990,16791,not defined
3317,30,5030,7,N.N.,pes,_inv,pess_inv,5,0,8,SH,"['Not', 'Defined']",coop,def,16,0,418,1979,not defined
3318,30,5030,7,N.N.,pes,_inv,pess_inv,6,7,15,SG,"['Not', 'Defined']",def,def,12,1,1105,6507,not defined
3319,30,5030,7,N.N.,pes,_inv,pess_inv,7,7,5,HG,"['Not', 'Defined']",def,coop,16,0,552,11757,not defined
3320,30,5030,7,N.N.,pes,_inv,pess_inv,8,3,15,PD,"['Not', 'Defined']",coop,def,15,0,7311,9576,not defined
3321,30,5030,7,N.N.,pes,_inv,pess_inv,9,0,5,SH,"['Not', 'Defined']",coop,def,17,0,385,3505,not defined
3322,30,5030,7,N.N.,pes,_inv,pess_inv,10,10,5,HG,"['Not', 'Defined']",def,coop,16,0,335,5300,not defined
3323,30,5030,7,N.N.,pes,_inv,pess_inv,11,10,15,SG,"['Not', 'Defined']",def,def,18,1,14757,16317,not defined
3324,30,5030,7,N.N.,pes,_inv,pess_inv,12,10,12,SG,"['Not', 'Defined']",def,def,16,1,5568,6676,not defined
3325,30,5030,7,N.N.,pes,_inv,pess_inv,13,0,12,PD,"['Not', 'Defined']",coop,def,16,0,2699,4848,not defined
3326,30,5030,7,N.N.,pes,_inv,pess_inv,14,3,5,SH,"['Not', 'Defined']",coop,coop,15,1,486,4680,not defined
3327,30,5030,7,N.N.,pes,_inv,pess_inv,15,10,8,HG,"['Not', 'Defined']",def,def,18,1,11604,13114,not defined
3328,31,5031,0,N.N.,pes,_nat,pess_nat,0,0,8,SH,"['Not', 'Defined']",def,def,70,1,30180,33602,not defined
3329,31,5031,0,N.N.,pes,_nat,pess_nat,1,7,5,HG,"['Not', 'Defined']",coop,coop,57,1,8468,12243,not defined
3330,31,5031,0,N.N.,pes,_nat,pess_nat,2,10,15,SG,"['Not', 'Defined']",coop,def,72,0,5265,12360,not defined
3331,31,5031,0,N.N.,pes,_nat,pess_nat,3,3,12,PD,"['Not', 'Defined']",def,def,61,1,11017,12780,not defined
3332,31,5031,0,N.N.,pes,_nat,pess_nat,4,7,15,SG,"['Not', 'Defined']",coop,coop,45,1,26713,28726,not defined
3333,31,5031,0,N.N.,pes,_nat,pess_nat,5,7,8,HG,"['Not', 'Defined']",coop,coop,47,1,20945,21901,not defined
3334,31,5031,0,N.N.,pes,_nat,pess_nat,6,3,5,SH,"['Not', 'Defined']",def,coop,55,0,5735,7697,not defined
3335,31,5031,0,N.N.,pes,_nat,pess_nat,7,3,15,PD,"['Not', 'Defined']",def,def,58,1,28793,30958,not defined
3336,31,5031,0,N.N.,pes,_nat,pess_nat,8,0,15,PD,"['Not', 'Defined']",def,def,57,1,11437,12997,not defined
3337,31,5031,0,N.N.,pes,_nat,pess_nat,9,10,8,HG,"['Not', 'Defined']",coop,coop,70,1,11687,13584,not defined
3338,31,5031,0,N.N.,pes,_nat,pess_nat,10,10,12,SG,"['Not', 'Defined']",coop,coop,66,1,8267,10833,not defined
3339,31,5031,0,N.N.,pes,_nat,pess_nat,11,0,5,SH,"['Not', 'Defined']",def,coop,72,0,13667,15681,not defined
3340,31,5031,0,N.N.,pes,_nat,pess_nat,12,0,12,PD,"['Not', 'Defined']",def,def,69,1,18261,19621,not defined
3341,31,5031,0,N.N.,pes,_nat,pess_nat,13,3,8,SH,"['Not', 'Defined']",def,def,63,1,26595,28508,not defined
3342,31,5031,0,N.N.,pes,_nat,pess_nat,14,10,5,HG,"['Not', 'Defined']",coop,coop,78,1,6640,13232,not defined
3343,31,5031,0,N.N.,pes,_nat,pess_nat,15,7,12,SG,"['Not', 'Defined']",coop,coop,68,1,13952,18279,not defined
3344,31,5031,1,N.N.,opt,nat,opt_nat,0,10,5,HG,"['Not', 'Defined']",coop,coop,73,1,13113,14825,not defined
