,BIC,LL,LR_down,LR_up,SSE,asymm_LR,best_model,bounded_weights,comb,comb_index,cost_type,feature_names,feature_weight_1,feature_weight_10,feature_weight_11,feature_weight_12,feature_weight_13,feature_weight_14,feature_weight_15,feature_weight_16,feature_weight_17,feature_weight_2,feature_weight_3,feature_weight_4,feature_weight_5,feature_weight_6,feature_weight_7,feature_weight_8,feature_weight_9,features,fit_to,gaze,gaze_bias,inv_temp,model_descr,model_type,sub_ID,sub_ind
70,51.31399999999999,-17.339000000000002,0.562,0.562,6.441,0,True,0,1001,9,SSE,Coop_Nash,1.403,,,,,,,,,2.224,,,,,,,,CoGrRiNa,joint,0,0.0,0.562,Best Motives,FeatureRL,2035,27
71,29.219,-6.292000000000002,0.797,0.797,4.561,0,True,0,0101,5,SSE,Greed_Nash,-0.35200000000000004,,,,,,,,,1.183,,,,,,,,CoGrRiNa,joint,0,0.0,1.079,Best Motives,FeatureRL,2037,28
72,18.256,-0.81,1.919,1.919,3.843,0,True,0,1100,12,SSE,Coop_Greed,5.206,,,,,,,,,3.918,,,,,,,,CoGrRiNa,joint,0,0.0,0.118,Best Motives,FeatureRL,2039,29
73,2.474,7.081,0.165,0.165,3.003,0,True,0,0101,5,SSE,Greed_Nash,2.768,,,,,,,,,1.961,,,,,,,,CoGrRiNa,joint,0,0.0,0.284,Best Motives,FeatureRL,2005,3
74,13.335,1.65,1.77,1.77,3.5580000000000003,0,True,0,1100,12,SSE,Coop_Greed,1.606,,,,,,,,,-0.122,,,,,,,,CoGrRiNa,joint,0,0.0,0.374,Best Motives,FeatureRL,2040,30
75,3.2060000000000004,8.794,2.028,2.028,2.846,0,True,0,1110,14,SSE,Coop_Greed_Risk,4.791,,,,,,,,,6.68,5.354,,,,,,,CoGrRiNa,joint,0,0.0,0.129,Best Motives,FeatureRL,2041,31
76,26.773000000000003,-7.148,0.35200000000000004,0.35200000000000004,4.682,0,True,0,0100,4,SSE,Greed,3.3110000000000004,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.252,Best Motives,FeatureRL,2042,32
77,16.211,2.292,0.317,0.317,3.488,0,True,0,1101,13,SSE,Coop_Greed_Nash,1.099,,,,,,,,,4.184,-1.779,,,,,,,CoGrRiNa,joint,0,0.0,0.467,Best Motives,FeatureRL,2044,33
78,49.537,-18.53,0.251,0.251,6.686,0,True,0,0010,2,SSE,Risk,4.023,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.395,Best Motives,FeatureRL,2045,34
79,23.441,-3.403,0.359,0.359,4.167,0,True,0,1100,12,SSE,Coop_Greed,2.44,,,,,,,,,3.326,,,,,,,,CoGrRiNa,joint,0,0.0,0.434,Best Motives,FeatureRL,2046,35
80,-44.94,32.867,2.031,2.031,1.342,0,True,0,1110,14,SSE,Coop_Greed_Risk,-1.338,,,,,,,,,4.642,3.354,,,,,,,CoGrRiNa,joint,0,0.0,0.22,Best Motives,FeatureRL,2047,36
81,-26.506,23.65,1.596,1.596,1.789,0,True,0,0111,7,SSE,Greed_Risk_Nash,3.283,,,,,,,,,6.334,2.54,,,,,,,CoGrRiNa,joint,0,0.0,0.108,Best Motives,FeatureRL,2048,37
82,23.321,-3.343,0.602,0.602,4.159,0,True,0,0110,6,SSE,Greed_Risk,1.733,,,,,,,,,0.973,,,,,,,,CoGrRiNa,joint,0,0.0,0.334,Best Motives,FeatureRL,2050,38
83,-14.594,15.615,0.349,0.349,2.3,0,True,0,1100,12,SSE,Coop_Greed,1.54,,,,,,,,,3.45,,,,,,,,CoGrRiNa,joint,0,0.0,0.368,Best Motives,FeatureRL,2051,39
84,-19.355,17.995,0.42,0.42,2.135,0,True,0,1100,12,SSE,Coop_Greed,0.984,,,,,,,,,2.758,,,,,,,,CoGrRiNa,joint,0,0.0,0.313,Best Motives,FeatureRL,2006,4
85,49.67100000000001,-16.518,0.544,0.544,6.278,0,True,0,1100,12,SSE,Coop_Greed,2.443,,,,,,,,,2.854,,,,,,,,CoGrRiNa,joint,0,0.0,0.328,Best Motives,FeatureRL,2053,40
86,19.147,-3.335,0.395,0.395,4.159,0,True,0,0001,1,SSE,Nash,2.338,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.485,Best Motives,FeatureRL,2054,41
87,31.018,-9.271,1.658,1.658,5.006,0,True,0,0100,4,SSE,Greed,9.816,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.102,Best Motives,FeatureRL,2055,42
88,16.132,0.252,1.442,1.442,3.718,0,True,0,1100,12,SSE,Coop_Greed,1.794,,,,,,,,,0.862,,,,,,,,CoGrRiNa,joint,0,0.0,0.532,Best Motives,FeatureRL,2057,43
89,-15.724,16.18,0.201,0.201,2.26,0,True,0,0011,3,SSE,Risk_Nash,2.294,,,,,,,,,3.028,,,,,,,,CoGrRiNa,joint,0,0.0,0.302,Best Motives,FeatureRL,2058,44
90,-44.122,30.379,0.522,0.522,1.45,0,True,0,1100,12,SSE,Coop_Greed,1.08,,,,,,,,,2.244,,,,,,,,CoGrRiNa,joint,0,0.0,0.407,Best Motives,FeatureRL,2059,45
91,-10.839,13.737,0.779,0.779,2.439,0,True,0,1100,12,SSE,Coop_Greed,1.964,,,,,,,,,1.947,,,,,,,,CoGrRiNa,joint,0,0.0,0.353,Best Motives,FeatureRL,2062,46
92,-6.282,13.538,0.565,0.565,2.454,0,True,0,1101,13,SSE,Coop_Greed_Nash,1.661,,,,,,,,,3.603,-0.031,,,,,,,CoGrRiNa,joint,0,0.0,0.444,Best Motives,FeatureRL,2063,47
93,3.717,8.539,0.464,0.464,2.869,0,True,0,0111,7,SSE,Greed_Risk_Nash,2.251,,,,,,,,,2.372,2.779,,,,,,,CoGrRiNa,joint,0,0.0,0.397,Best Motives,FeatureRL,2065,48
94,25.852,-4.6080000000000005,0.375,0.375,4.325,0,True,0,0110,6,SSE,Greed_Risk,2.316,,,,,,,,,0.8370000000000001,,,,,,,,CoGrRiNa,joint,0,0.0,0.297,Best Motives,FeatureRL,2066,49
95,50.159,-18.841,0.606,0.606,6.751,0,True,0,0100,4,SSE,Greed,3.028,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.318,Best Motives,FeatureRL,2008,5
96,12.743,4.026,0.233,0.233,3.304,0,True,0,1110,14,SSE,Coop_Greed_Risk,1.751,,,,,,,,,3.6,-1.253,,,,,,,CoGrRiNa,joint,0,0.0,0.28600000000000003,Best Motives,FeatureRL,2067,50
97,14.356,-0.94,0.032,0.032,3.856,0,True,0,0100,4,SSE,Greed,7.8210000000000015,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.107,Best Motives,FeatureRL,2069,51
98,44.994,-14.179,0.172,0.172,5.836,0,True,0,1100,12,SSE,Coop_Greed,1.91,,,,,,,,,4.8260000000000005,,,,,,,,CoGrRiNa,joint,0,0.0,0.425,Best Motives,FeatureRL,2070,52
99,19.759,-1.5619999999999998,4.242,4.242,3.934,0,True,0,1001,9,SSE,Coop_Nash,6.247999999999998,,,,,,,,,12.737,,,,,,,,CoGrRiNa,joint,0,0.0,0.12,Best Motives,FeatureRL,2071,53
100,15.541,0.547,0.369,0.369,3.683,0,True,0,1100,12,SSE,Coop_Greed,2.233,,,,,,,,,2.32,,,,,,,,CoGrRiNa,joint,0,0.0,0.348,Best Motives,FeatureRL,2072,54
101,46.63399999999999,-17.079,0.7759999999999999,0.7759999999999999,6.39,0,True,0,0100,4,SSE,Greed,6.3610000000000015,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.17600000000000002,Best Motives,FeatureRL,2073,55
102,32.744,-10.134,0.747,0.747,5.143,0,True,0,0100,4,SSE,Greed,4.631,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.256,Best Motives,FeatureRL,2074,56
103,89.95100000000002,-36.658,0.72,0.72,11.78,0,True,0,0011,3,SSE,Risk_Nash,0.329,,,,,,,,,2.95,,,,,,,,CoGrRiNa,joint,0,0.0,0.428,Best Motives,FeatureRL,2075,57
104,52.341,-19.932,0.362,0.362,6.9860000000000015,0,True,0,0100,4,SSE,Greed,2.858,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.495,Best Motives,FeatureRL,2079,58
105,-2.182,11.488,0.6970000000000001,0.6970000000000001,2.617,0,True,0,1011,11,SSE,Coop_Risk_Nash,0.764,,,,,,,,,1.03,3.054,,,,,,,CoGrRiNa,joint,0,0.0,0.334,Best Motives,FeatureRL,2080,59
106,-7.597,12.116,0.922,0.922,2.5660000000000003,0,True,0,0011,3,SSE,Risk_Nash,2.396,,,,,,,,,3.647,,,,,,,,CoGrRiNa,joint,0,0.0,0.168,Best Motives,FeatureRL,2009,6
107,23.2,-1.203,0.603,0.603,3.89,0,True,0,1101,13,SSE,Coop_Greed_Nash,1.369,,,,,,,,,3.678,-0.888,,,,,,,CoGrRiNa,joint,0,0.0,0.573,Best Motives,FeatureRL,2081,60
108,40.948,-14.235,0.98,0.98,5.846,0,True,0,1000,8,SSE,Coop,-1.354,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.117,Best Motives,FeatureRL,2082,61
109,33.155,-8.26,1.1840000000000002,1.1840000000000002,4.851,0,True,0,0101,5,SSE,Greed_Nash,2.398,,,,,,,,,0.193,,,,,,,,CoGrRiNa,joint,0,0.0,0.28600000000000003,Best Motives,FeatureRL,2083,62
110,-12.844,14.74,1.07,1.07,2.364,0,True,0,0101,5,SSE,Greed_Nash,-0.494,,,,,,,,,3.848,,,,,,,,CoGrRiNa,joint,0,0.0,0.7020000000000001,Best Motives,FeatureRL,2088,63
111,29.884,-6.624,0.631,0.631,4.6080000000000005,0,True,0,1100,12,SSE,Coop_Greed,1.135,,,,,,,,,2.224,,,,,,,,CoGrRiNa,joint,0,0.0,0.375,Best Motives,FeatureRL,2089,64
112,18.267,-2.895,0.449,0.449,4.102,0,True,0,0100,4,SSE,Greed,3.733,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.423,Best Motives,FeatureRL,2093,65
113,6.081,3.198,1.086,1.086,3.39,0,True,0,0100,4,SSE,Greed,1.289,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.256,Best Motives,FeatureRL,2094,66
114,56.92100000000001,-20.143,0.537,0.537,7.0310000000000015,0,True,0,0101,5,SSE,Greed_Nash,-0.199,,,,,,,,,3.32,,,,,,,,CoGrRiNa,joint,0,0.0,0.298,Best Motives,FeatureRL,2095,67
115,-26.169,23.481,3.534,3.534,1.798,0,True,0,0111,7,SSE,Greed_Risk_Nash,1.115,,,,,,,,,7.055,2.256,,,,,,,CoGrRiNa,joint,0,0.0,0.199,Best Motives,FeatureRL,2096,68
116,-4.021,10.328,1.13,1.13,2.713,0,True,0,0101,5,SSE,Greed_Nash,-0.064,,,,,,,,,3.873,,,,,,,,CoGrRiNa,joint,0,0.0,0.393,Best Motives,FeatureRL,2097,69
117,10.9,2.8680000000000003,0.522,0.522,3.426,0,True,0,1100,12,SSE,Coop_Greed,2.809,,,,,,,,,1.655,,,,,,,,CoGrRiNa,joint,0,0.0,0.45,Best Motives,FeatureRL,2011,7
118,27.996,-7.76,0.537,0.537,4.775,0,True,0,0001,1,SSE,Nash,3.702,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.429,Best Motives,FeatureRL,2098,70
119,8.339,4.148,0.383,0.383,3.2910000000000004,0,True,0,1100,12,SSE,Coop_Greed,1.555,,,,,,,,,2.262,,,,,,,,CoGrRiNa,joint,0,0.0,0.301,Best Motives,FeatureRL,2099,71
120,23.055,-3.21,0.263,0.263,4.142,0,True,0,0110,6,SSE,Greed_Risk,2.829,,,,,,,,,-1.624,,,,,,,,CoGrRiNa,joint,0,0.0,0.265,Best Motives,FeatureRL,2100,72
121,-6.702000000000001,13.748,1.241,1.241,2.438,0,True,0,1101,13,SSE,Coop_Greed_Nash,2.235,,,,,,,,,4.9510000000000005,-1.092,,,,,,,CoGrRiNa,joint,0,0.0,0.189,Best Motives,FeatureRL,2101,73
122,72.15,-25.678,1.371,1.371,8.359,0,True,0,1110,14,SSE,Coop_Greed_Risk,2.241,,,,,,,,,4.276,1.369,,,,,,,CoGrRiNa,joint,0,0.0,0.294,Best Motives,FeatureRL,2102,74
123,48.95,-18.237,0.569,0.569,6.622000000000001,0,True,0,0100,4,SSE,Greed,2.833,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.407,Best Motives,FeatureRL,2103,75
124,-25.855,23.325,0.354,0.354,1.808,0,True,0,0111,7,SSE,Greed_Risk_Nash,0.95,,,,,,,,,1.52,2.347,,,,,,,CoGrRiNa,joint,0,0.0,0.344,Best Motives,FeatureRL,2104,76
125,15.179,-1.351,2.987,2.987,3.908,0,True,0,0100,4,SSE,Greed,1.906,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.399,Best Motives,FeatureRL,2105,77
127,-15.17,13.823,2.12,2.12,2.4330000000000003,0,True,0,0100,4,SSE,Greed,4.8,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.255,Best Motives,FeatureRL,2108,79
128,5.619,5.507999999999999,0.499,0.499,3.154,0,True,0,1100,12,SSE,Coop_Greed,1.608,,,,,,,,,2.158,,,,,,,,CoGrRiNa,joint,0,0.0,0.292,Best Motives,FeatureRL,2013,8
129,34.005,-10.764,1.524,1.524,5.245,0,True,0,0100,4,SSE,Greed,3.8,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.123,Best Motives,FeatureRL,2109,80
130,9.995,3.32,0.7020000000000001,0.7020000000000001,3.378,0,True,0,1100,12,SSE,Coop_Greed,2.418,,,,,,,,,3.0380000000000003,,,,,,,,CoGrRiNa,joint,0,0.0,0.61,Best Motives,FeatureRL,2110,81
131,21.704,-0.455,1.344,1.344,3.8,0,True,0,1101,13,SSE,Coop_Greed_Nash,0.226,,,,,,,,,1.611,1.7,,,,,,,CoGrRiNa,joint,0,0.0,0.627,Best Motives,FeatureRL,2111,82
132,0.4320000000000001,8.102,0.948,0.948,2.909,0,True,0,0110,6,SSE,Greed_Risk,3.25,,,,,,,,,2.435,,,,,,,,CoGrRiNa,joint,0,0.0,0.371,Best Motives,FeatureRL,2112,83
133,-29.695,25.245,1.145,1.145,1.702,0,True,0,0111,7,SSE,Greed_Risk_Nash,0.821,,,,,,,,,1.633,2.498,,,,,,,CoGrRiNa,joint,0,0.0,0.557,Best Motives,FeatureRL,2113,84
134,14.262,3.266,0.613,0.613,3.383,0,True,0,1011,11,SSE,Coop_Risk_Nash,1.57,,,,,,,,,2.316,1.267,,,,,,,CoGrRiNa,joint,0,0.0,0.325,Best Motives,FeatureRL,2114,85
135,-57.92,37.278,1.188,1.188,1.169,0,True,0,1100,12,SSE,Coop_Greed,1.429,,,,,,,,,4.145,,,,,,,,CoGrRiNa,joint,0,0.0,0.156,Best Motives,FeatureRL,2115,86
136,18.836,0.979,0.38,0.38,3.634,0,True,0,1011,11,SSE,Coop_Risk_Nash,1.219,,,,,,,,,1.1909999999999998,2.563,,,,,,,CoGrRiNa,joint,0,0.0,0.355,Best Motives,FeatureRL,2118,87
137,-14.097,15.366,0.956,0.956,2.318,0,True,0,1100,12,SSE,Coop_Greed,0.765,,,,,,,,,4.645,,,,,,,,CoGrRiNa,joint,0,0.0,0.42,Best Motives,FeatureRL,2119,88
138,81.40100000000002,-32.383,1.276,1.276,10.307,0,True,0,1100,12,SSE,Coop_Greed,-5.2410000000000005,,,,,,,,,6.256,,,,,,,,CoGrRiNa,joint,0,0.0,0.245,Best Motives,FeatureRL,2123,89
139,15.05,2.872,1.003,1.003,3.425,0,True,0,1110,14,SSE,Coop_Greed_Risk,-0.68,,,,,,,,,2.46,1.883,,,,,,,CoGrRiNa,joint,0,0.0,0.5329999999999999,Best Motives,FeatureRL,2014,9
140,13.815,-0.669,2.972,2.972,3.826,0,True,0,0010,2,SSE,Risk,5.61,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.335,Best Motives,FeatureRL,2124,90
141,-21.239,18.937,0.405,0.405,2.073,0,True,0,1100,12,SSE,Coop_Greed,0.8340000000000001,,,,,,,,,2.945,,,,,,,,CoGrRiNa,joint,0,0.0,0.28600000000000003,Best Motives,FeatureRL,2125,91
142,55.093,-21.308000000000003,0.274,0.274,7.289,0,True,0,0100,4,SSE,Greed,4.424,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.386,Best Motives,FeatureRL,2126,92
143,-9.118,12.877,1.831,1.831,2.506,0,True,0,1100,12,SSE,Coop_Greed,1.996,,,,,,,,,4.62,,,,,,,,CoGrRiNa,joint,0,0.0,0.236,Best Motives,FeatureRL,2128,93
144,40.08,-11.722,0.985,0.985,5.404,0,True,0,1100,12,SSE,Coop_Greed,2.6210000000000004,,,,,,,,,5.63,,,,,,,,CoGrRiNa,joint,0,0.0,0.205,Best Motives,FeatureRL,2129,94
145,43.557,-15.54,0.333,0.333,6.089,0,True,0,0100,4,SSE,Greed,3.576,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.375,Best Motives,FeatureRL,2130,95
146,39.178,-11.271,1.138,1.138,5.329,0,True,0,1100,12,SSE,Coop_Greed,0.551,,,,,,,,,2.612,,,,,,,,CoGrRiNa,joint,0,0.0,0.415,Best Motives,FeatureRL,2131,96
147,5.569,3.454,0.517,0.517,3.363,0,True,0,0100,4,SSE,Greed,5.624,,,,,,,,,,,,,,,,,CoGrRiNa,joint,0,0.0,0.261,Best Motives,FeatureRL,2132,97
148,-57.574,37.105,2.734,2.734,1.175,0,True,0,0110,6,SSE,Greed_Risk,1.404,,,,,,,,,2.56,,,,,,,,CoGrRiNa,joint,0,0.0,0.287,Best Motives,FeatureRL,2133,98
149,-3.85,12.322,0.139,0.139,2.549,0,True,0,1101,13,SSE,Coop_Greed_Nash,0.598,,,,,,,,,1.357,0.033,,,,,,,CoGrRiNa,joint,0,0.0,1.193,Best Motives,FeatureRL,2134,99
0,3.576,6.53,1.867,1.867,3.055,0,True,0,1100,12,SSE,Coop_Greed,4.247,,,,,,,,,6.232,,,,,,,,CoGrRiNa,joint,0,0.0,0.154,Coop-Greed,FeatureRL,2003,1
1,26.239,-4.802,0.528,0.528,4.354,0,False,0,1100,12,SSE,Coop_Greed,0.332,,,,,,,,,1.751,,,,,,,,CoGrRiNa,joint,0,0.0,0.337,Coop-Greed,FeatureRL,2015,10
2,-80.387,48.511,0.424,0.424,0.823,0,True,0,1100,12,SSE,Coop_Greed,0.968,,,,,,,,,1.811,,,,,,,,CoGrRiNa,joint,0,0.0,0.256,Coop-Greed,FeatureRL,2135,100
3,25.527,-4.4460000000000015,0.13699999999999998,0.13699999999999998,4.305,0,False,0,1100,12,SSE,Coop_Greed,0.435,,,,,,,,,0.905,,,,,,,,CoGrRiNa,joint,0,0.0,0.838,Coop-Greed,FeatureRL,2136,101
4,19.214,-1.289,0.932,0.932,3.901,0,True,0,1100,12,SSE,Coop_Greed,2.133,,,,,,,,,4.996,,,,,,,,CoGrRiNa,joint,0,0.0,0.496,Coop-Greed,FeatureRL,2137,102
5,7.713999999999999,4.461,1.537,1.537,3.259,0,True,0,1100,12,SSE,Coop_Greed,5.694,,,,,,,,,7.6,,,,,,,,CoGrRiNa,joint,0,0.0,0.141,Coop-Greed,FeatureRL,2138,103
6,34.061,-8.713,0.232,0.232,4.919,0,False,0,1100,12,SSE,Coop_Greed,2.753,,,,,,,,,1.207,,,,,,,,CoGrRiNa,joint,0,0.0,0.243,Coop-Greed,FeatureRL,2139,104
7,62.867,-23.116,0.625,0.625,7.716,0,False,0,1100,12,SSE,Coop_Greed,0.478,,,,,,,,,2.889,,,,,,,,CoGrRiNa,joint,0,0.0,0.386,Coop-Greed,FeatureRL,2140,105
8,21.618,-2.491,0.908,0.908,4.05,0,False,0,1100,12,SSE,Coop_Greed,1.167,,,,,,,,,2.075,,,,,,,,CoGrRiNa,joint,0,0.0,0.322,Coop-Greed,FeatureRL,2141,106
9,13.438,1.599,0.388,0.388,3.564,0,True,0,1100,12,SSE,Coop_Greed,1.148,,,,,,,,,2.148,,,,,,,,CoGrRiNa,joint,0,0.0,0.298,Coop-Greed,FeatureRL,2142,107
10,-19.603,18.119,0.579,0.579,2.127,0,False,0,1100,12,SSE,Coop_Greed,0.6409999999999999,,,,,,,,,3.366,,,,,,,,CoGrRiNa,joint,0,0.0,0.406,Coop-Greed,FeatureRL,2143,108
11,70.328,-26.846,0.8590000000000001,0.8590000000000001,8.67,0,False,0,1100,12,SSE,Coop_Greed,0.736,,,,,,,,,1.912,,,,,,,,CoGrRiNa,joint,0,0.0,0.271,Coop-Greed,FeatureRL,2144,109
12,2.235,7.2,0.7490000000000001,0.7490000000000001,2.992,0,False,0,1100,12,SSE,Coop_Greed,0.31,,,,,,,,,2.216,,,,,,,,CoGrRiNa,joint,0,0.0,0.494,Coop-Greed,FeatureRL,2016,11
13,37.801,-10.583,0.69,0.69,5.215,0,False,0,1100,12,SSE,Coop_Greed,5.978,,,,,,,,,5.698,,,,,,,,CoGrRiNa,joint,0,0.0,0.232,Coop-Greed,FeatureRL,2145,110
14,9.267,3.684,0.555,0.555,3.339,0,True,0,1100,12,SSE,Coop_Greed,2.312,,,,,,,,,3.304,,,,,,,,CoGrRiNa,joint,0,0.0,0.4370000000000001,Coop-Greed,FeatureRL,2146,111
15,-22.563,19.599,0.483,0.483,2.031,0,False,0,1100,12,SSE,Coop_Greed,2.8160000000000003,,,,,,,,,2.354,,,,,,,,CoGrRiNa,joint,0,0.0,0.439,Coop-Greed,FeatureRL,2147,112
16,-69.954,43.295,0.039,0.039,0.968,0,False,0,1100,12,SSE,Coop_Greed,7.508999999999999,,,,,,,,,14.486,,,,,,,,CoGrRiNa,joint,0,0.0,0.501,Coop-Greed,FeatureRL,2150,113
17,48.136,-15.75,0.713,0.713,6.129,0,False,0,1100,12,SSE,Coop_Greed,-0.547,,,,,,,,,2.755,,,,,,,,CoGrRiNa,joint,0,0.0,0.378,Coop-Greed,FeatureRL,2152,114
18,28.905,-6.134,0.01,0.01,4.538,0,False,0,1100,12,SSE,Coop_Greed,19.944000000000006,,,,,,,,,17.854,,,,,,,,CoGrRiNa,joint,0,0.0,0.027000000000000003,Coop-Greed,FeatureRL,2154,115
19,47.699,-15.532,0.187,0.187,6.087999999999999,0,False,0,1100,12,SSE,Coop_Greed,0.157,,,,,,,,,3.364,,,,,,,,CoGrRiNa,joint,0,0.0,0.25,Coop-Greed,FeatureRL,2156,116
20,-27.769,22.202,0.6920000000000001,0.6920000000000001,1.872,0,False,0,1100,12,SSE,Coop_Greed,0.376,,,,,,,,,2.525,,,,,,,,CoGrRiNa,joint,0,0.0,0.336,Coop-Greed,FeatureRL,2157,117
21,-24.107,20.371,0.659,0.659,1.982,0,False,0,1100,12,SSE,Coop_Greed,-0.011,,,,,,,,,1.485,,,,,,,,CoGrRiNa,joint,0,0.0,0.451,Coop-Greed,FeatureRL,2158,118
22,-47.529,32.082,1.443,1.443,1.375,0,False,0,1100,12,SSE,Coop_Greed,0.945,,,,,,,,,4.064,,,,,,,,CoGrRiNa,joint,0,0.0,0.132,Coop-Greed,FeatureRL,2159,119
23,-18.752,17.694000000000006,0.544,0.544,2.155,0,True,0,1100,12,SSE,Coop_Greed,0.648,,,,,,,,,1.177,,,,,,,,CoGrRiNa,joint,0,0.0,0.5670000000000001,Coop-Greed,FeatureRL,2019,12
24,-34.776,25.706,1.953,1.953,1.6780000000000002,0,True,0,1100,12,SSE,Coop_Greed,3.224,,,,,,,,,6.681,,,,,,,,CoGrRiNa,joint,0,0.0,0.091,Coop-Greed,FeatureRL,2160,120
25,0.865,7.885,0.34,0.34,2.928,0,False,0,1100,12,SSE,Coop_Greed,1.676,,,,,,,,,3.411,,,,,,,,CoGrRiNa,joint,0,0.0,0.35200000000000004,Coop-Greed,FeatureRL,2161,121
26,55.49100000000001,-19.428,1.038,1.038,6.876,0,True,0,1100,12,SSE,Coop_Greed,1.0659999999999998,,,,,,,,,1.432,,,,,,,,CoGrRiNa,joint,0,0.0,0.363,Coop-Greed,FeatureRL,2162,122
27,-59.569,38.102,0.435,0.435,1.139,0,True,0,1100,12,SSE,Coop_Greed,0.304,,,,,,,,,2.9360000000000004,,,,,,,,CoGrRiNa,joint,0,0.0,0.28800000000000003,Coop-Greed,FeatureRL,2163,123
28,-70.418,43.527,0.7909999999999999,0.7909999999999999,0.961,0,False,0,1100,12,SSE,Coop_Greed,1.989,,,,,,,,,3.4160000000000004,,,,,,,,CoGrRiNa,joint,0,0.0,0.166,Coop-Greed,FeatureRL,2164,124
29,-1.069,8.852,2.156,2.156,2.841,0,False,0,1100,12,SSE,Coop_Greed,0.406,,,,,,,,,4.044,,,,,,,,CoGrRiNa,joint,0,0.0,0.22,Coop-Greed,FeatureRL,2165,125
30,-42.673,29.654,0.682,0.682,1.483,0,True,0,1100,12,SSE,Coop_Greed,1.1909999999999998,,,,,,,,,2.7230000000000003,,,,,,,,CoGrRiNa,joint,0,0.0,0.519,Coop-Greed,FeatureRL,2166,126
31,7.082000000000002,4.777,0.434,0.434,3.227,0,False,0,1100,12,SSE,Coop_Greed,0.393,,,,,,,,,2.819,,,,,,,,CoGrRiNa,joint,0,0.0,0.377,Coop-Greed,FeatureRL,2168,127
32,57.834,-20.599,0.376,0.376,7.1320000000000014,0,False,0,1100,12,SSE,Coop_Greed,0.146,,,,,,,,,2.753,,,,,,,,CoGrRiNa,joint,0,0.0,0.263,Coop-Greed,FeatureRL,2169,128
33,-27.552,22.094,1.283,1.283,1.879,0,False,0,1100,12,SSE,Coop_Greed,0.83,,,,,,,,,2.017,,,,,,,,CoGrRiNa,joint,0,0.0,0.29,Coop-Greed,FeatureRL,2170,129
34,4.147,6.244,0.287,0.287,3.083,0,True,0,1100,12,SSE,Coop_Greed,2.567,,,,,,,,,3.712,,,,,,,,CoGrRiNa,joint,0,0.0,0.471,Coop-Greed,FeatureRL,2020,13
35,16.512,0.062,0.527,0.527,3.74,0,False,0,1100,12,SSE,Coop_Greed,0.5329999999999999,,,,,,,,,3.151,,,,,,,,CoGrRiNa,joint,0,0.0,0.317,Coop-Greed,FeatureRL,2171,130
36,44.168,-13.765999999999998,1.148,1.148,5.761,0,True,0,1100,12,SSE,Coop_Greed,0.7609999999999999,,,,,,,,,3.406,,,,,,,,CoGrRiNa,joint,0,0.0,0.687,Coop-Greed,FeatureRL,2174,131
37,55.187,-19.276,1.077,1.077,6.843,0,False,0,1100,12,SSE,Coop_Greed,1.238,,,,,,,,,3.324,,,,,,,,CoGrRiNa,joint,0,0.0,0.285,Coop-Greed,FeatureRL,3005,132
38,15.967,0.334,0.499,0.499,3.708,0,False,0,1100,12,SSE,Coop_Greed,1.338,,,,,,,,,2.879,,,,,,,,CoGrRiNa,joint,0,0.0,0.4270000000000001,Coop-Greed,FeatureRL,3006,133
39,43.81800000000001,-13.591,0.989,0.989,5.73,0,False,0,1100,12,SSE,Coop_Greed,0.435,,,,,,,,,2.123,,,,,,,,CoGrRiNa,joint,0,0.0,0.273,Coop-Greed,FeatureRL,3008,134
40,32.817,-8.091000000000001,0.321,0.321,4.825,0,False,0,1100,12,SSE,Coop_Greed,-0.073,,,,,,,,,3.889,,,,,,,,CoGrRiNa,joint,0,0.0,0.397,Coop-Greed,FeatureRL,3009,135
41,-23.284,19.96,0.597,0.597,2.008,0,False,0,1100,12,SSE,Coop_Greed,0.203,,,,,,,,,1.947,,,,,,,,CoGrRiNa,joint,0,0.0,0.263,Coop-Greed,FeatureRL,3011,136
